ExtCondensTurbineOP.steam_flow_in,ExtCondensTurbineOP.steam_flow_side,ExtCondensTurbineOP.electricity_generation
84.46583333,32.68416667,12.23083333
84.395,32.475,12.22416667
83.92833333,32.3,12.16416667
85.07166667,33.59666667,12.2625
84.80166667,33.58416667,12.23583333
85.81166667,34.47666667,12.31583333
84.90083333,33.74833333,12.20666667
84.9325,34.23916667,12.19166667
85.29833333,35.43166667,12.105
86.94333333,37.015,12.24916667
85.585,35.835,12.08916667
83.76166667,33.68416667,11.89
83.88583333,33.7175,11.84166667
83.82333333,33.1775,11.84416667
81.86916667,32.15833333,11.61583333
82.92083333,33.18333333,11.70833333
85.06833333,35.795,11.84916667
89.40083333,40.735,12.05916667
88.665,41.4375,11.75833333
87.11666667,40.7875,11.505
86.38083333,40.02333333,11.42
86.31083333,39.88833333,11.44083333
88.4375,40.135,11.9
87.48083333,37.84416667,12.00083333
87.47083333,37.79083333,11.9525
83.05583333,32.44083333,11.83166667
76.87416667,25.78583333,11.56333333
77.2625,25.78416667,11.63
77.32833333,26.09916667,11.65416667
76.77583333,25.25083333,11.66166667
78.9325,26.74583333,11.8425
79.605,27.525,11.92416667
86.16166667,33.3275,12.40916667
85.49,32.98666667,12.33666667
86.41166667,33.8725,12.3725
86.515,34.23,12.32666667
87.71083333,35.45166667,12.41916667
86.03416667,34.52,12.2
86.49083333,35.24166667,12.21416667
86.94583333,35.74166667,12.20416667
82.8675,32.62583333,11.68583333
83.51416667,37.17833333,11.13416667
77.155,36.8925,9.8925
77.53,37.31333333,9.935833333
75.57666667,36.51166667,9.816666667
82.09083333,38.98666667,10.71583333
82.24916667,36.6775,10.98
81.62666667,35.19916667,10.96333333
84.305,36.5,11.33416667
85.96416667,36.04666667,11.71166667
85.05833333,35.68,11.53416667
80.4175,34.05416667,10.80666667
81.90916667,35.1875,10.99166667
79.44916667,32.9125,10.8675
79.75666667,33.3625,10.8975
81.58833333,32.18916667,11.36
80.97166667,30.60916667,11.4275
79.04083333,30.77916667,11.22666667
80.38416667,31.40416667,11.37833333
79.34583333,28.30333333,11.61416667
79.63583333,25.845,11.99833333
80.47666667,26.44833333,12.09833333
78.51,24.22416667,12.02666667
80.1275,26.2175,12.12666667
82.805,28.595,12.29416667
82.785,28.66666667,12.2675
82.10083333,28.07833333,12.18916667
81.24916667,27.62666667,12.12166667
82.65666667,28.545,12.16
81.37333333,27.3975,12.07583333
82.65833333,28.34583333,12.15
80.87583333,26.74083333,12.00916667
81.70416667,28.37083333,11.97333333
83.61333333,30.70166667,12.08416667
84.27416667,31.15583333,12.09583333
84.15583333,31.24333333,12.06333333
83.94916667,31.00083333,12.0375
83.94416667,30.95416667,12.02416667
84.0125,31.18916667,11.98416667
84.4475,31.88,12.01
84.67,32.03583333,12.01333333
85.10416667,33.085,12.04583333
85.57666667,33.8075,12.08166667
85.98833333,33.88833333,12.13666667
85.88916667,33.545,12.145
84.65916667,32.52333333,12.04583333
84.84916667,32.78416667,12.08416667
83.89583333,32.00083333,12.00083333
84.72583333,32.8875,12.08083333
85.74083333,33.93333333,12.20166667
84.9075,33.0675,12.13416667
85.915,33.655,12.2525
86.435,34.14166667,12.31
86.71666667,34.16333333,12.34333333
88.21,35.26833333,12.50416667
86.8025,33.75833333,12.40416667
88.51666667,35.58916667,12.53916667
89.4425,36.47,12.61833333
89.455,36.50833333,12.60166667
89.82,36.97,12.635
90.15833333,37.29583333,12.67333333
90.03583333,37.22,12.61333333
89.94666667,37.4225,12.59666667
90.35083333,37.8325,12.63833333
90.12666667,37.86916667,12.59166667
89.49166667,37.50666667,12.51916667
88.92333333,36.99,12.44583333
88.79833333,36.67833333,12.43666667
89.20083333,37.16416667,12.4875
89.0525,36.81833333,12.4775
89.22083333,37.155,12.47583333
89.40666667,37.56916667,12.49083333
88.62916667,36.85083333,12.41083333
87.82166667,36.26666667,12.3175
86.71166667,35.21666667,12.2
86.49,34.78416667,12.165
86.71333333,34.46916667,12.20916667
86.87333333,34.73583333,12.25833333
87.275,35.06833333,12.305
87.86666667,35.61083333,12.35666667
87.36416667,35.01166667,12.33
87.49583333,34.90333333,12.3575
86.5075,34.21583333,12.29166667
85.85,33.43083333,12.205
86.26666667,33.76333333,12.25416667
85.96083333,33.10833333,12.24333333
86.4125,33.745,12.305
87.27166667,34.465,12.38083333
88.06916667,34.92083333,12.46916667
86.01083333,33.0175,12.26666667
85.58333333,32.535,12.22333333
86.52416667,33.7125,12.30416667
87.3325,34.6225,12.3575
87.58833333,35.225,12.36833333
87.62583333,35.14583333,12.36416667
88.71333333,36.02083333,12.4275
86.58,34.24916667,12.15916667
86.3,34.225,12.09583333
87.13,34.96916667,12.19333333
87.2125,34.91583333,12.22416667
87.45916667,35.03416667,12.295
87.3625,34.96166667,12.31333333
87.55666667,35.18333333,12.34333333
87.9025,35.6625,12.3625
87.8,36.0475,12.33666667
87.64083333,35.90166667,12.27833333
87.255,35.66083333,12.2175
82.76083333,31.72,11.74
83.38333333,32.37666667,11.78083333
84.22416667,32.98333333,11.87833333
83.30166667,32.13583333,11.8175
81.575,30.265,11.66583333
81.07666667,29.91166667,11.66166667
81.93333333,30.7675,11.78333333
83.2925,32.43583333,11.8475
81.60833333,30.92,11.705
82.18916667,31.145,11.7825
83.32166667,32.32083333,11.86083333
81.11166667,30.8225,11.665
81.8075,31.30666667,11.72
83.80416667,32.55166667,11.955
83.37583333,31.72666667,11.97583333
84.015,32.16333333,12.0175
84.32333333,32.11416667,12.03333333
84.4225,32.30666667,12.02916667
83.19666667,31.23833333,11.90833333
82.74,31.405,11.83166667
83.16333333,31.9375,11.82583333
83.31333333,32.40416667,11.81833333
83.2475,32.74166667,11.79333333
83.63666667,32.9075,11.79583333
84.50666667,34.09416667,11.84333333
84.44166667,34.36666667,11.86083333
81.65833333,37.37,10.83916667
84.815,43.27666667,10.51083333
79.77916667,37.4775,10.1725
80.7,38.24416667,10.33833333
79.71583333,35.27333333,10.53416667
78.25166667,29.18916667,11.16416667
80.71333333,30.0725,11.47
80.87916667,30.81916667,11.45083333
82.26833333,31.7425,11.56583333
82.18833333,32.71083333,11.44416667
82.1375,32.22666667,11.48666667
81.53333333,32.2875,11.33916667
81.6675,32.11416667,11.39166667
84.53583333,32.2625,11.87916667
83.36083333,30.66083333,11.8225
82.05833333,29.43833333,11.70416667
82.43833333,29.68416667,11.75166667
82.62583333,29.63083333,11.8075
79.57666667,27.09333333,11.56333333
80.9025,28.64416667,11.71083333
83.46333333,29.56583333,12.07666667
82.50166667,27.97,12.07416667
82.82833333,28.0475,12.15333333
81.445,26.24,12.13416667
80.925,25.25916667,12.165
80.59,25.1775,12.17416667
81.07916667,25.81666667,12.20583333
82.72833333,27.295,12.30333333
82.945,27.55666667,12.32333333
81.30416667,25.97916667,12.2
81.57166667,26.13,12.23416667
81.93583333,26.6775,12.27583333
82.9325,27.18583333,12.29916667
83.04166667,27.88,12.22833333
81.97,27.54,12.06666667
81.91833333,27.93333333,12.0025
83.27,28.94333333,12.0975
82.00166667,27.43333333,11.9775
81.175,27.30833333,11.8925
81.10333333,27.12583333,11.92083333
81.18916667,26.8275,11.95333333
82.39833333,27.54166667,12.14416667
82.11583333,26.69666667,12.18166667
81.6,26.1325,12.17166667
81.09333333,25.32583333,12.14333333
80.4375,24.8,12.11916667
79.65333333,24.32083333,12.05583333
81.2775,25.92916667,12.12583333
81.92,26.16666667,12.16916667
81.295,25.43916667,12.12
81.54666667,26.26166667,12.10583333
82.9375,27.30333333,12.19
81.0025,25.89083333,12.0075
82.4175,27.37833333,12.09666667
80.79,25.93333333,12.00583333
82.8675,27.30333333,12.15833333
81.11333333,25.5825,12.07416667
80.94916667,25.79833333,12.0175
84.055,28.6425,12.21916667
83.18833333,27.83333333,12.13
81.08333333,25.70416667,11.9675
81.81833333,26.79,12.03416667
83.61166667,27.94083333,12.20583333
84.045,28.07166667,12.28333333
84.64666667,28.32583333,12.32666667
85.2775,28.7125,12.37333333
83.87666667,27.26916667,12.24416667
82.9475,26.66583333,12.185
83.01333333,26.355,12.17916667
82.74333333,26.08333333,12.18333333
83.0125,26.46083333,12.205
83.9275,27.4875,12.25166667
84.21916667,28.11333333,12.24583333
84.60083333,28.83083333,12.2575
84.2375,28.6175,12.18166667
85.31833333,29.7125,12.27416667
83.91833333,29.10583333,12.09166667
84.0425,29.20916667,12.08333333
84.16916667,29.37416667,12.08333333
85.12,30.21666667,12.16333333
85.14333333,29.92833333,12.17916667
84.29833333,29.11333333,12.085
83.68416667,28.525,12.02666667
83.98916667,28.55916667,12.07083333
83.81166667,28.0975,12.0475
79.44083333,24.76583333,11.65666667
82.48583333,27.41583333,11.92666667
80.71916667,25.7025,11.7525
80.48083333,25.96416667,11.7525
81.89916667,27.0825,11.86833333
82.37833333,27.335,11.9275
80.305,25.85833333,11.765
80.525,26.18166667,11.80833333
83.57833333,28.1275,12.10916667
81.40583333,25.7625,11.98166667
81.1925,25.89666667,11.9475
79.83833333,25.3725,11.81333333
81.32916667,26.36916667,11.93083333
80,25.54,11.84666667
82.4825,28.16333333,11.99416667
82.28666667,28.65833333,11.90583333
83.9325,30.31,11.99416667
84.08166667,30.44916667,11.98833333
83.44166667,30.4975,11.85416667
83.705,30.9925,11.81666667
83.97916667,30.94666667,11.85666667
83.30916667,30.57416667,11.73333333
83.92916667,30.2625,11.8575
82.98333333,29.69083333,11.74583333
83.02583333,29.99833333,11.71416667
82.47583333,28.76916667,11.72666667
77.67916667,23.56583333,11.56166667
77.92416667,23.2025,11.68416667
77.70833333,22.81666667,11.7675
79.6325,24.49416667,11.94166667
79.01916667,23.90833333,11.975
80.00916667,24.52916667,12.06333333
80.1675,24.1775,12.09916667
79.4875,23.3625,12.1
78.24,22.28083333,12.0875
79.25333333,23.03083333,12.1375
78.18666667,22.03666667,12.1125
79.38583333,23.38333333,12.19
80.06083333,24.12083333,12.19833333
79.495,23.65166667,12.16083333
80.67416667,24.4725,12.2125
78.10083333,22.25833333,12.11083333
79.1875,23.08083333,12.17083333
79.38916667,23.50083333,12.17583333
79.69416667,23.89916667,12.19916667
80.65583333,25.01666667,12.22833333
80.795,25.145,12.22083333
79.9575,24.63333333,12.13083333
80.81,25.31666667,12.155
79.44833333,24.39333333,12.08416667
80.365,25.42,12.09666667
80.77833333,25.92333333,12.0775
83.0275,27.72916667,12.2075
79.17666667,23.89333333,11.98083333
81.61916667,26.575,12.15666667
84.42083333,29.20416667,12.33916667
84.24916667,29.04666667,12.31416667
84.51833333,29.4275,12.365
84.78,29.53583333,12.40416667
85.52333333,30.45833333,12.44083333
84.71416667,30.17416667,12.35916667
87.69666667,33.12833333,12.5475
87.73916667,33.84166667,12.51166667
88.24583333,34.5675,12.485
87.85416667,34.7225,12.415
85.21666667,32.975,12.1325
84.54083333,33.97583333,11.79083333
83,36.31416667,11.095
77.875,34.40583333,10.3625
79.17083333,33.26,10.76333333
78.4975,32.80083333,10.7475
78.15833333,32.21583333,10.82
82.1425,33.47333333,11.42333333
85.61916667,34.62333333,11.95083333
84.8825,34.545,11.72166667
85.1325,34.37833333,11.855
85.02583333,34.1125,11.8125
86.61166667,34.70333333,12.02
86.725,35.28416667,11.96916667
87.385,35.10166667,12.11666667
86.915,34.57333333,12.09416667
87.97416667,34.84416667,12.24083333
85.95666667,33.86916667,11.97333333
85.52416667,33.4975,11.95916667
86.54833333,33.72,12.1025
87.21,34.75166667,12.22583333
87.7825,35.27583333,12.30666667
85.78333333,33.6125,12.055
86.66083333,34.43333333,12.13583333
86.09916667,34.04166667,12.05916667
87.3225,35.16166667,12.19916667
87.64583333,34.81666667,12.31166667
86.74,34.99916667,12.09666667
86.92333333,35.0825,12.12083333
87.56166667,35.61916667,12.1725
88.07166667,35.82333333,12.2275
88.17083333,35.40916667,12.2775
87.59916667,35.29916667,12.165
87.19416667,35.56333333,12.02583333
87.74,35.31,12.14833333
86.57416667,35.035,11.93583333
87.27416667,34.7175,12.11166667
85.725,33.565,11.95
85.5475,33.80916667,11.85666667
86.10083333,34.015,12.01333333
86.61083333,33.71916667,12.135
85.2325,32.70333333,12.00333333
86.445,33.1925,12.15166667
85.82666667,32.89916667,12.08916667
86.35416667,33.18833333,12.125
85.57333333,33.22916667,12.00833333
87.60583333,34.12333333,12.295
85.87,33.32166667,12.04916667
87.30833333,34.0075,12.21333333
86.4375,33.52333333,12.11
87.93583333,34.20833333,12.3375
86.27333333,33.115,12.115
86.86416667,33.65083333,12.195
85.91666667,33.13833333,12.08916667
87.57833333,34.4175,12.26416667
87.46333333,34.92583333,12.23083333
88.1575,35.43833333,12.31666667
87.87166667,35.43666667,12.26916667
87.83666667,35.48916667,12.21083333
86.66166667,34.69416667,12.0625
88.68916667,35.79166667,12.36083333
87.18833333,34.695,12.20333333
88.17083333,35.13916667,12.33833333
87.94166667,34.8275,12.30666667
87.2175,34.6875,12.24
87.0625,34.16666667,12.27
86.74,33.54083333,12.235
87.31916667,34.14916667,12.28583333
84.68583333,31.2825,12.0775
84.62166667,30.95333333,12.12
83.73416667,29.88333333,12.10416667
83.42333333,28.83,12.1625
83.44333333,28.675,12.23416667
82.21833333,27.69333333,12.125
83.24083333,28.70583333,12.20916667
83.43666667,28.68083333,12.25166667
83.77166667,28.4725,12.3125
81.96166667,27.375,12.14166667
84.77166667,29.785,12.36166667
83.63,28.8425,12.27583333
82.49416667,28.68333333,12.105
83.47,30.23,12.1175
84.48416667,31.5575,12.135
87.39416667,33.96166667,12.375
86.20083333,33.085,12.2475
87.2025,33.90333333,12.26333333
86.3,33.16916667,12.18666667
86.32916667,32.965,12.17666667
84.97083333,31.9625,12.01333333
84.6075,31.905,11.945
85.32916667,32.4275,11.99166667
86.09333333,33.37166667,12.0425
86.39,33.53166667,12.045
85.41916667,33.5575,11.84
86.01833333,33.94583333,11.90666667
85.95583333,33.465,11.9325
79.54916667,30.02666667,11.155
83.03,33.20333333,11.42416667
82.8675,31.43416667,11.62083333
83.71416667,31.41,11.81833333
82.285,31.2075,11.60416667
84.32416667,32.17666667,11.865
82.55,30.63333333,11.73
83.945,32.16,11.78083333
83.805,31.6975,11.77833333
84.16083333,31.56416667,11.86666667
82.74833333,31.07333333,11.61333333
84.625,32.24666667,11.84333333
82.47666667,31.46,11.55666667
85.1175,33.24333333,11.80166667
83.27916667,33.24,11.44583333
84.88833333,33.5825,11.70833333
83.89333333,33.83416667,11.51083333
83.34583333,33.6625,11.42083333
84.025,33.36,11.58166667
82.69583333,33.1775,11.3275
82.66666667,32.8925,11.355
83.20333333,32.41083333,11.5225
82.51666667,32.57583333,11.38666667
83.50833333,32.6475,11.57
83.2625,32.79416667,11.49833333
82.85583333,31.915,11.53583333
82.71416667,32.1125,11.47916667
82.3675,32.06,11.44916667
82.62333333,32.185,11.47083333
82.5725,32.235,11.46
82.37333333,32.14166667,11.46333333
82.2625,32.0025,11.45083333
82.02166667,31.4025,11.455
81.56833333,30.94916667,11.43916667
81.27833333,30.975,11.44
82.03833333,32.13916667,11.4225
82.00166667,32.4,11.38916667
82.37666667,32.9775,11.40416667
83.125,34.10666667,11.47833333
83.82166667,34.7,11.47
84.26833333,34.70833333,11.52
84.17166667,35.87833333,11.34666667
83.79166667,36.32166667,11.21
83.31083333,36.71,11.07583333
83.17666667,37.53333333,10.965
83.255,37.13333333,10.95166667
83.14666667,36.82,10.9925
83.14416667,36.53416667,11.0025
83.2275,36.1125,11.03666667
83.425,36.00333333,11.13916667
84.195,36.92833333,11.20333333
84.2,36.99083333,11.1525
84.72916667,37.44416667,11.2275
83.8425,36.80666667,11.11583333
83.00916667,36.46833333,10.99666667
82.73,35.5325,11.01666667
82.20916667,35.43166667,10.95833333
79.9975,35.665,10.51333333
81.16666667,36.94583333,10.59833333
81.8025,36.4,10.79916667
80.87916667,35.99083333,10.71333333
81.8825,36.34583333,10.86
80.77083333,36.02,10.7
80.32916667,36.10083333,10.62
80.4825,36.21916667,10.60583333
80.69083333,36.56,10.61
80.85916667,36.33833333,10.6275
80.70916667,36.35666667,10.60416667
80.82083333,36.50166667,10.64416667
81.52416667,36.93666667,10.70666667
81.91916667,36.88,10.73583333
81.4775,36.88,10.665
82.87416667,38.1025,10.75
83.09666667,37.63083333,10.78916667
83.84166667,37.9575,10.89
82.60833333,37.39583333,10.69916667
83.38333333,39.0175,10.67166667
82.19333333,38.6,10.495
81.62666667,38.46916667,10.41166667
81.53083333,38.07333333,10.38416667
80.80333333,37.125,10.4375
80.3825,36.59833333,10.43416667
80.24833333,36.05416667,10.49166667
80.9975,35.98166667,10.62583333
83.11833333,36.33916667,11.0025
81.89666667,35.0525,10.955
81.85833333,36.305,10.81166667
82.4625,35.35416667,11.00583333
80.7275,34.55666667,10.7975
80.39916667,34.055,10.79916667
80.01416667,33.16166667,10.89916667
79.9625,33.105,10.90416667
80.0325,33.315,10.91
80.1225,33.6925,10.9
80.09083333,33.41833333,10.8875
80.32916667,33.67666667,10.92
81.22833333,34.06833333,11.01333333
82.59583333,34.40916667,11.21583333
81.91166667,34.38333333,11.02166667
81.83416667,35.44333333,10.85416667
80.66333333,35.01583333,10.6675
80.39666667,34.975,10.69
80.35916667,34.60833333,10.7025
79.56916667,34.63,10.57083333
79.105,34.08166667,10.56666667
79.12916667,33.89166667,10.59
79.70833333,33.61916667,10.73666667
79.99583333,33.7225,10.78916667
80.0775,33.13416667,10.8575
79.81333333,32.83666667,10.86583333
80.445,33.41666667,10.87333333
80.01666667,33.37333333,10.85833333
80.1825,33.185,10.88333333
80.36083333,33.045,10.92416667
79.91416667,32.72583333,10.92166667
79.555,32.015,10.97083333
79.41166667,31.13333333,11.02166667
79.94416667,30.66083333,11.18416667
80.5175,29.5025,11.40333333
79.14166667,29.37833333,11.25166667
79.03916667,29.1225,11.30916667
78.74416667,28.90666667,11.3575
79.71583333,29.22333333,11.49416667
80.71333333,29.26916667,11.67166667
80.55583333,27.31083333,11.83166667
79.3375,26.77166667,11.6625
82.5,28.705,11.98
80.08333333,27.07166667,11.77916667
80.88166667,28.455,11.7425
82.45916667,29.35666667,11.85833333
82.28333333,28.9025,11.83083333
82.2475,28.1925,11.845
81.01416667,27.87083333,11.6225
81.4625,28.31833333,11.61166667
80.43583333,27.645,11.49333333
80.93333333,28.15583333,11.5175
80.81166667,27.35833333,11.56
79.85333333,26.78666667,11.465
79.88416667,26.03916667,11.56416667
78.45083333,25.13916667,11.505
80.58916667,25.845,11.75916667
81.18666667,26.9275,11.82833333
78.34083333,23.14916667,11.8075
76.78,21.26666667,11.7725
78.10166667,22.11166667,11.87166667
79.84083333,23.77416667,11.9775
80.92166667,24.9375,11.96916667
80.23583333,24.74166667,11.89083333
81.23166667,26.2225,11.88333333
81.91833333,27.44416667,11.845
82.67916667,28.60916667,11.83166667
83.29333333,29.29333333,11.82666667
82.32583333,28.76166667,11.6475
82.1025,29.08833333,11.61416667
82.1175,29.15583333,11.59416667
82.06,29.02833333,11.59083333
75.96666667,24.51916667,10.93416667
70.4075,22.80416667,10.165
76.48916667,29.97083333,10.46
78.28583333,29.5575,10.86833333
77.75,29.68333333,10.8
80.805,29.9525,11.33333333
79.58416667,29.02166667,11.2575
82.23166667,30.8025,11.53583333
80.22583333,27.02833333,11.62833333
76.07833333,22.6875,11.51416667
77.115,23.47666667,11.58333333
77.36416667,24.2175,11.60333333
79.14083333,27.1475,11.53
78.92166667,28.54833333,11.36916667
79.49083333,28.61666667,11.42666667
78.26,28.49833333,11.2475
78.65916667,30.02833333,11.10333333
79.215,32.56916667,10.83916667
77.9125,33.25666667,10.54333333
78.39666667,34.96583333,10.475
77.305,33.83833333,10.41416667
77.31083333,34.25833333,10.39
77.88333333,33.91916667,10.55916667
76.54916667,33.1325,10.465
76.14333333,33.375,10.32583333
75.67666667,33.11416667,10.22833333
76.43916667,32.87666667,10.37833333
75.0575,30.86083333,10.2875
