eturb_m2_base_k1,eturb_m2_base_k2,eturb_m2_base_R2
0.2210702172715958,0.0,0.9947477253828397
0.22241528764395346,0.0,0.9944062541839501
0.22005599183705568,0.0,0.9929259433327356
0.22279216199310053,0.0,0.992428070196312
0.21966211140831884,0.0,0.9949870046835836
0.21351287837485602,0.0,0.9928408329492463
0.21496220269358438,0.0,0.994159703577653
0.2288612100582402,0.0,0.9939415954089021
0.22244691013359294,0.0,0.9981911237047074
0.21769321918076062,0.0,0.9995723165466466
0.21903152437967252,0.0,0.9992297290227431
0.2191334353271375,0.0,0.9988767820597128
0.21703423971028954,0.0,0.9990778279838909
0.22038284737081398,0.0,0.9976688480433099
0.21329153582489094,0.0,0.9988658733560829
0.21549006610864557,0.0,0.9965931140811424
0.22571960485122622,0.0,0.9973967556024087
0.21622476814173722,0.0,0.9984551289010006
0.22205005460852087,0.0,0.9971927172337557
0.2201396689844609,0.0,0.9957080026843571
0.23317986996999882,0.0,0.9897698704714144
0.24473116987456908,0.0,0.9266397847273862
0.19368327921867695,0.0,0.9347324164833554
0.21111979477977336,0.0,0.9863608664452487
0.26127127743847994,0.0,0.9871314821365075
0.24383684752738427,0.0,0.9940581996518738
0.2323187730871335,0.0,0.9958983256271075
0.2282946143565268,0.0,0.993581555342347
0.21836932421454514,0.0,0.8101861882664794
0.08302268597136392,0.0,0.0685187026464964
0.046680513304335425,0.0,-0.294057033574048
0.17538686592227926,0.0,-1.6365582672908863
-0.70508215944837,0.0,-2.5054415345383663
-0.965437067320228,0.0,-4.841087876477787
0.13114634744429798,0.0,0.9013159474689616
0.13573142837283583,0.0,0.9485193882478414
0.12834391339162887,0.0,0.9624392186254286
0.15288731696516225,0.0,0.9655135188372358
0.14672166320944055,0.0,0.9663628394429388
0.1528855305764805,0.0,0.9617985396021406
0.14458512822401454,0.0,0.9658042492235598
0.1548011484773907,0.0,0.9644544702231692
0.15153234572060215,0.0,0.9457200782344747
0.1507673415398323,0.0,0.9349038042943238
0.13986832304475,0.0,0.9367530553041009
0.1780141401368111,0.0,0.9631028684478983
0.15957730066304526,0.0,0.9475436208912605
0.18939461664090096,0.0,0.9408764561326718
0.17062352304573197,0.0,0.9667505096561917
0.15864334830525806,0.0,0.9590076038750759
0.15783908433863655,0.0,0.9400112272676325
0.13792505179935075,0.0,0.9790458603981723
0.13749487924744258,0.0,0.9608191716040113
0.16166081581350705,0.0,0.9610530443913543
0.13658494989381453,0.0,0.9746785679428478
0.15826977620164176,0.0,0.9894096811667059
0.15739991828377567,0.0,0.9885596430994645
0.15512265663370997,0.0,0.9782082940115554
0.15432973740040298,0.0,0.9342829040545843
0.1560683528507317,0.0,0.9660926064907469
0.1462003116027623,0.0,0.9705698130686424
0.1574801976556917,0.0,0.975576571454522
0.14941081435828388,0.0,0.9559946864457851
0.2026545215938702,0.0,0.9868599906522443
0.2090742546633293,0.0,0.9721896779627602
0.19200050705088878,0.0,0.9763747678268644
0.17778625694754324,0.0,0.977253787479088
0.1762632427487807,0.0,0.9650234575341716
0.1863528815995312,0.0,0.9801131185876988
0.17538231802717155,0.0,0.9891553916156688
0.1739596359560206,0.0,0.9906360012054606
0.18600424290623904,0.0,0.9814409980704084
0.1860042690907641,0.0,0.9634369916456795
0.17015324467480283,0.0,0.9709199599536823
0.16325093495663445,0.0,0.9515370253816289
