ExtCondensTurbineOP.steam_flow_in,ExtCondensTurbineOP.steam_pressure_in,ExtCondensTurbineOP.steam_temperature_in,ExtCondensTurbineOP.steam_flow_side,ExtCondensTurbineOP.steam_pressure_side,ExtCondensTurbineOP.steam_temperature_side,ExtCondensTurbineOP.steam_pressure_out,ExtCondensTurbineOP.steam_temperature_out,ExtCondensTurbineOP.electricity_generation
70.36833333,3.388333333,424.3166667,17.32166667,0.76,314.9625,-87.2575,47.27833333,10.495
69.79,3.378333333,424.4283333,16.60916667,0.758333333,315.7616667,-87.21,47.25166667,10.48083333
69.27916667,3.380833333,424.7491667,16.54166667,0.759166667,315.6783333,-87.1925,47.26833333,10.3575
69.65916667,3.3575,425.3175,16.8875,0.759166667,316.0066667,-87.14833333,47.30333333,10.40333333
68.8975,3.350833333,425.6591667,15.89916667,0.7575,316.2275,-87.11583333,47.3,10.33833333
68.9625,3.36,425.9125,16.20916667,0.76,315.7366667,-87.09333333,47.34416667,10.295
68.51666667,3.365833333,426.1333333,15.815,0.76,315.4108333,-87.07833333,47.1775,10.27916667
69.08166667,3.353333333,426.1541667,16.33583333,0.759166667,315.0716667,-87.0425,47.31416667,10.34666667
68.93166667,3.3675,425.91,16.3075,0.758333333,314.535,-87.06666667,47.26833333,10.285
69.18083333,3.3575,425.5808333,16.20916667,0.759166667,314.2666667,-87.02666667,47.26166667,10.35333333
69.22083333,3.370833333,425.1291667,15.86083333,0.761666667,313.3541667,-87.055,47.18416667,10.355
67.95166667,3.390833333,424.66,14.18666667,0.76,313.0408333,-87.0175,47.30333333,10.2825
68.9825,3.389166667,424.395,14.93416667,0.761666667,312.1916667,-86.99833333,47.29083333,10.3975
68.94,3.396666667,424.2091667,15.5875,0.759166667,312.2466667,-86.96333333,47.38166667,10.37333333
68.94166667,3.400833333,424.0908333,16.91583333,0.755,312.0341667,-87.05166667,47.34166667,10.25833333
69.74,3.3775,423.9741667,17.96583333,0.759166667,312.2475,-87.08333333,47.3525,10.31166667
70.52666667,3.353333333,423.9091667,18.675,0.754166667,312.8558333,-87.04333333,47.2875,10.3475
70.22083333,3.34,423.8233333,18.79916667,0.7525,313.0916667,-87.13916667,47.23166667,10.25333333
69.67916667,3.333333333,423.76,18.24,0.750833333,313.2575,-87.1625,47.31083333,10.215
71.35166667,3.29,423.6991667,19.72333333,0.756666667,313.2233333,-87.14833333,47.15666667,10.395
70.96583333,3.266666667,423.5641667,19.23166667,0.756666667,313.3041667,-87.10333333,47.26833333,10.3425
69.64166667,3.2625,423.3483333,17.44833333,0.751666667,313.2608333,-87.08,47.16833333,10.2025
68.77666667,3.260833333,423.2891667,16.88166667,0.750833333,313.2508333,-87.12583333,47.25916667,10.1075
69.08333333,3.2625,423.2741667,18.03333333,0.750833333,313.0625,-87.22416667,47.29083333,10.0625
69.12416667,3.260833333,423.1966667,18.13833333,0.75,312.9916667,-87.23083333,47.21166667,10.0475
70.35583333,3.229166667,423.0966667,19.08333333,0.7525,312.8241667,-87.22416667,47.12,10.2025
69.38916667,3.238333333,422.93,18.64833333,0.75,312.7833333,-87.21083333,47.18,10.07583333
69.445,3.241666667,422.6741667,18.6575,0.750833333,312.7116667,-87.29916667,47.095,10.06583333
69.17416667,3.245,422.4766667,17.91833333,0.751666667,312.7725,-87.26,47.14333333,10.06583333
68.7475,3.265,422.2858333,18.10416667,0.75,312.6641667,-87.2825,47.0175,10.005
70.00166667,3.249166667,422.1325,18.39416667,0.754166667,312.585,-87.2425,47.025,10.21916667
69.28083333,3.259166667,421.9066667,17.65333333,0.751666667,312.7483333,-87.18916667,47.03,10.17166667
68.9625,3.283333333,421.7883333,17.26083333,0.750833333,312.6208333,-87.16333333,47.0075,10.10583333
69.2975,3.300833333,422.0525,17.83916667,0.754166667,312.2025,-87.19416667,47.075,10.1325
69.6925,3.3,422.3991667,17.3425,0.754166667,312.14,-87.115,47.07166667,10.20833333
69.37166667,3.319166667,422.8091667,17.46416667,0.753333333,311.885,-87.0825,47.12583333,10.115
69.0825,3.32,423.2841667,18.17333333,0.750833333,311.77,-87.08333333,47.05333333,10.06916667
69.53,3.321666667,423.8866667,19.37083333,0.75,311.5375,-87.24666667,47.28166667,10.04166667
69.74416667,3.309166667,424.3333333,19.8275,0.75,311.7175,-87.35833333,47.14916667,10.04166667
70.1325,3.2925,424.5441667,20.14333333,0.75,312.1808333,-87.40333333,47.15083333,10.07916667
70.65166667,3.2675,424.4658333,21.03333333,0.75,312.6458333,-87.45916667,47.09666667,10.08583333
70.67083333,3.248333333,424.3558333,21.435,0.746666667,313.0883333,-87.48,47.00166667,10.06333333
70.38583333,3.235833333,424.0725,21.71833333,0.7425,313.355,-87.535,46.985,9.981666667
70.44083333,3.215,423.6958333,21.50083333,0.743333333,313.505,-87.54833333,46.875,10.01
70.65,3.204166667,423.2441667,21.94666667,0.745833333,313.57,-87.58166667,46.93083333,10.02083333
70.88583333,3.199166667,422.7258333,22.27666667,0.746666667,313.3966667,-87.5275,46.83166667,10.06166667
71.86083333,3.178333333,422.205,21.875,0.7475,312.9616667,-87.44416667,46.82916667,10.25416667
70.85666667,3.233333333,421.735,21.82333333,0.745,312.8275,-87.4575,46.85833333,10.0525
71.97333333,3.23,421.5933333,21.9125,0.75,312.5058333,-87.43583333,46.76416667,10.255
71.07833333,3.253333333,421.6708333,21.47583333,0.745833333,312.2091667,-87.3925,46.76666667,10.145
72.17833333,3.253333333,421.8425,22.17833333,0.75,311.9841667,-87.39583333,46.91416667,10.29583333
70.8675,3.299166667,422.0025,21.13083333,0.749166667,311.7666667,-87.38833333,46.87916667,10.10166667
71.995,3.281666667,422.4041667,21.53916667,0.751666667,311.805,-87.35166667,46.9075,10.32166667
70.52583333,3.318333333,422.8933333,20.16916667,0.750833333,312.0325,-87.3325,46.87333333,10.1525
71.32916667,3.32,423.385,20.65833333,0.753333333,312.4466667,-87.29833333,46.93833333,10.29833333
71.29583333,3.3025,423.8633333,19.76666667,0.751666667,313.0566667,-87.23166667,46.86583333,10.3425
71.25166667,3.300833333,424.1433333,20.65333333,0.750833333,313.6141667,-87.2475,46.97166667,10.29166667
70.7075,3.301666667,424.3216667,19.89916667,0.75,314.2608333,-87.23416667,47.06583333,10.2525
70.58166667,3.2975,424.5883333,20.2375,0.7525,314.7183333,-87.29666667,46.95333333,10.24916667
70.49333333,3.324166667,425.1083333,21.22916667,0.75,315.0966667,-87.33,47.0375,10.16916667
71.18416667,3.314166667,425.4416667,22.355,0.748333333,315.1366667,-87.39583333,46.875,10.20666667
72.2,3.306666667,425.67,24.31416667,0.7425,314.935,-87.4475,47.01083333,10.19583333
73.59833333,3.273333333,425.1858333,25.62,0.744166667,314.3733333,-87.415,46.87833333,10.40583333
73.90333333,3.235,424.4275,25.33583333,0.745,313.6233333,-87.36666667,46.8775,10.42166667
74.26916667,3.215833333,423.44,26.01416667,0.7425,312.9308333,-87.37833333,46.89166667,10.42916667
74.01166667,3.23,422.8358333,27.055,0.7375,312.2775,-87.54083333,46.88083333,10.25916667
71.915,3.225,422.5091667,24.99666667,0.735,311.5475,-87.6225,46.81916667,10.06666667
70.72583333,3.258333333,422.4866667,26.21083333,0.735,312.4416667,-87.96916667,46.87583333,9.651666667
71.44416667,3.246666667,422.7616667,26.12916667,0.738333333,312.995,-88.02833333,46.6025,9.764166667
70.29416667,3.278333333,423.2466667,25.45833333,0.734166667,313.4583333,-88.02333333,46.5325,9.653333333
70.94416667,3.273333333,423.6891667,25.86666667,0.74,314.0483333,-88.0175,46.3425,9.739166667
69.9025,3.288333333,424.0916667,24.3425,0.739166667,314.7916667,-87.96916667,46.2875,9.686666667
69.20166667,3.303333333,424.4,23.8925,0.74,315.2266667,-88.00166667,46.14333333,9.613333333
69.33,3.315,424.9916667,24.25666667,0.74,315.7358333,-88.0575,46.145,9.6125
70.75583333,3.2975,425.5608333,25.18,0.740833333,316.4533333,-88.005,46.05,9.841666667
72.05166667,3.285,425.8133333,25.74166667,0.740833333,316.9775,-87.925,46.09,10.10833333
72.47,3.27,425.6872727,25.40636364,0.743636364,317.1590909,-87.87181818,46.01363636,10.18090909
71.77666667,3.278333333,425.3733333,25.4425,0.74,316.9683333,-87.82,46.1725,10.1025
72.6925,3.261666667,425.0441667,26.0375,0.741666667,316.4666667,-87.77916667,46.17583333,10.1625
72.78416667,3.259166667,424.715,26.39916667,0.741666667,316.3283333,-87.74416667,46.26166667,10.1525
72.14333333,3.265833333,424.3675,25.33583333,0.74,315.7408333,-87.6925,46.31333333,10.12416667
72.395,3.259166667,424.0933333,24.9475,0.744166667,315.6216667,-87.64916667,46.28416667,10.15166667
71.85583333,3.264166667,423.87,24.23583333,0.743333333,315.6991667,-87.60416667,46.40833333,10.1125
71.6,3.278333333,423.7125,23.80416667,0.741666667,315.7533333,-87.5725,46.4175,10.12416667
72.84416667,3.2625,423.58,25.25333333,0.7425,315.8516667,-87.6325,46.48083333,10.18083333
71.79166667,3.244166667,423.5675,24.02166667,0.740833333,316.0158333,-87.58166667,46.4375,10.12916667
71.2,3.263333333,423.5533333,23.54583333,0.741666667,316.3816667,-87.585,46.51,10.04166667
70.54090909,3.280909091,423.8709091,23.17818182,0.742727273,316.9436364,-87.67727273,46.45090909,9.960909091
71.70666667,3.261666667,424.3191667,23.77333333,0.741666667,317.2183333,-87.63916667,46.515,10.15166667
71.01916667,3.2725,424.7416667,23.71666667,0.743333333,317.4691667,-87.66,46.45,10.03833333
71.2325,3.283333333,425.1033333,23.61166667,0.7425,317.605,-87.6275,46.475,10.0925
70.98083333,3.2975,425.4083333,23.4375,0.746666667,317.535,-87.65083333,46.44333333,10.06333333
70.73416667,3.32,425.6816667,23.11333333,0.7475,317.39,-87.62416667,46.55,10.0875
70.49833333,3.351666667,425.9675,22.87416667,0.746666667,317.07,-87.6,46.47416667,10.055
70.86833333,3.3725,426.2766667,23.355,0.75,316.7008333,-87.61666667,46.48416667,10.10333333
73.01833333,3.3825,426.4241667,25.04666667,0.7475,316.2816667,-87.6425,46.53916667,10.38416667
75.1025,3.359166667,426.3541667,26.09833333,0.75,315.55,-87.57166667,46.48,10.69
75.15666667,3.334166667,425.8591667,26.23583333,0.749166667,315.1941667,-87.53,46.555,10.68083333
75.485,3.316666667,425.125,26.90166667,0.7425,314.8225,-87.49666667,46.58583333,10.6375
76.005,3.3025,424.5291667,27.55,0.744166667,314.4125,-87.4525,46.79666667,10.695
76.2925,3.311666667,424.32,27.8825,0.740833333,314.1541667,-87.4225,46.74666667,10.6875
75.3875,3.310833333,424.38,27.4075,0.741666667,314.075,-87.425,46.80166667,10.54416667
74.99583333,3.308333333,424.6683333,27.3325,0.740833333,314.5133333,-87.5075,46.725,10.43916667
74.72583333,3.305833333,424.87,27.025,0.7425,314.82,-87.48666667,46.83833333,10.465
74.50833333,3.305833333,425.0741667,26.43916667,0.743333333,315.3591667,-87.44833333,46.70333333,10.4625
74.23833333,3.3125,425.2133333,25.79166667,0.748333333,316.075,-87.425,46.84,10.46083333
73.31916667,3.326666667,425.465,25.05333333,0.75,316.9558333,-87.41583333,46.70666667,10.44166667
73.12416667,3.350833333,425.9025,24.23583333,0.75,317.8066667,-87.36666667,46.72916667,10.4775
72.855,3.374166667,426.2741667,24.00583333,0.75,318.3208333,-87.30833333,46.62166667,10.51666667
73.53,3.3825,426.6133333,23.82333333,0.75,318.775,-87.24666667,46.71416667,10.6575
73.62916667,3.393333333,426.7341667,23.24166667,0.756666667,319.16,-87.1925,46.73583333,10.73666667
74.91333333,3.388333333,426.5766667,23.77666667,0.758333333,319.2741667,-87.13166667,46.89166667,10.95833333
73.87416667,3.403333333,426.4358333,23.46166667,0.750833333,319.405,-87.105,46.95416667,10.79
74.38583333,3.398333333,426.3191667,24.3575,0.750833333,319.4825,-87.0875,47.1125,10.78666667
75.41583333,3.360833333,426.0791667,25.06833333,0.751666667,319.4358333,-87.0525,47.0925,10.91666667
75.46916667,3.3625,425.5075,26.4075,0.744166667,319.0866667,-87.14916667,47.05583333,10.8175
77.355,3.296666667,424.8508333,27.96583333,0.748333333,318.3516667,-87.19,47.1625,11.0325
78.435,3.2875,424.0983333,29.0825,0.743333333,317.135,-87.14416667,47.07,11.13916667
77.55,3.275,423.5558333,29.14416667,0.74,316.26,-87.26,47.06083333,10.90666667
77.6775,3.231666667,423.1458333,28.95083333,0.740833333,315.7808333,-87.27916667,47.01583333,10.97333333
76.98166667,3.213333333,422.7025,28.72583333,0.74,315.39,-87.34666667,47.0275,10.8025
77.2125,3.211666667,422.5341667,29.46916667,0.74,314.9233333,-87.4625,46.93833333,10.76083333
77.88166667,3.208333333,422.4675,29.92666667,0.74,314.0233333,-87.4125,46.95333333,10.87833333
77.9325,3.220833333,422.5916667,30.97083333,0.74,313.3158333,-87.5225,46.84333333,10.7475
78.38416667,3.2225,422.6408333,31.6625,0.73,312.685,-87.525,46.85416667,10.81
78.69333333,3.25,422.5233333,33.59333333,0.73,311.9033333,-87.69916667,46.7225,10.63833333
79.03166667,3.255,422.3716667,34.40083333,0.73,311.3408333,-87.83166667,46.6575,10.5825
79.14333333,3.255,422.1783333,34.78666667,0.73,310.855,-87.93333333,46.53666667,10.5525
79.1925,3.25,421.8841667,34.545,0.73,310.5541667,-87.94583333,46.41333333,10.53083333
78.855,3.256666667,421.485,33.97,0.733333333,310.4333333,-87.9175,46.32,10.52083333
78.81181818,3.258181818,421.1645455,33.23727273,0.736363636,310.4272727,-87.83727273,46.21181818,10.60363636
78.94666667,3.273333333,420.9325,32.99333333,0.7375,310.3616667,-87.79166667,46.22166667,10.66
78.87166667,3.275833333,420.6766667,32.71166667,0.7325,310.2541667,-87.7475,46.175,10.6675
78.95416667,3.278333333,420.565,32.975,0.736666667,310.2658333,-87.735,46.23333333,10.64833333
78.96083333,3.286666667,420.575,33.17916667,0.734166667,310.385,-87.7675,46.1875,10.64083333
78.9,3.288333333,420.7233333,32.82166667,0.733333333,310.4666667,-87.75416667,46.27,10.67416667
78.70666667,3.295,421.0541667,32.96416667,0.739166667,310.7225,-87.78,46.24166667,10.58666667
78.49916667,3.3025,422.0991667,32.44333333,0.74,311.0733333,-87.8,46.29833333,10.6
78.03666667,3.289166667,423.9158333,31.67583333,0.74,311.7283333,-87.7575,46.30416667,10.59
77.18416667,3.299166667,425.76,30.69583333,0.74,312.615,-87.72,46.3,10.53666667
76.69333333,3.306666667,427.3191667,30.24333333,0.74,313.6141667,-87.71666667,46.30416667,10.505
75.87090909,3.286363636,428.4736364,28.86818182,0.74,314.6618182,-87.68,46.26636364,10.48
75.87,3.293333333,429.1891667,28.225,0.741666667,315.7058333,-87.63166667,46.37,10.5375
74.845,3.316666667,429.7775,27.69,0.740833333,316.525,-87.58916667,46.33833333,10.44583333
75.50166667,3.321666667,430.2225,27.41833333,0.743333333,317.1433333,-87.5275,46.3575,10.61083333
75.0225,3.338333333,430.585,27.95083333,0.740833333,317.5525,-87.51666667,46.36,10.5025
75.07,3.318333333,430.8491667,28.40833333,0.74,317.6183333,-87.60083333,46.505,10.43
74.815,3.304166667,430.8741667,28.43333333,0.74,317.8783333,-87.655,46.395,10.40583333
75.13583333,3.289166667,430.5366667,28.85583333,0.74,317.8916667,-87.69416667,46.44833333,10.39416667
74.65083333,3.2775,430.2741667,28.80083333,0.74,317.6583333,-87.75166667,46.4,10.34416667
74.1475,3.279166667,430.1075,27.92583333,0.74,317.5858333,-87.73333333,46.31583333,10.305
74.41416667,3.284166667,430.1591667,27.85083333,0.74,317.4008333,-87.69333333,46.34583333,10.34583333
74.60083333,3.29,430.4783333,28.23166667,0.74,316.8833333,-87.70083333,46.29083333,10.33666667
74.46333333,3.289166667,430.9833333,27.88,0.74,316.4825,-87.69,46.36083333,10.32333333
74.44583333,3.284166667,431.3375,27.80666667,0.74,316.0641667,-87.7025,46.25083333,10.29416667
74.16083333,3.259166667,431.3866667,27.91666667,0.74,315.7033333,-87.72833333,46.28416667,10.25
74.08666667,3.243333333,431.1166667,27.61,0.74,315.4208333,-87.74666667,46.23666667,10.20416667
73.9725,3.23,430.8575,27.84916667,0.74,315.2033333,-87.7625,46.25333333,10.19083333
74.32333333,3.226666667,430.6066667,27.44083333,0.74,314.905,-87.72666667,46.30833333,10.25333333
74.50416667,3.2425,430.4683333,27.88333333,0.74,314.4516667,-87.68166667,46.18416667,10.28583333
74.75083333,3.266666667,430.5116667,27.86166667,0.74,313.8483333,-87.70083333,46.285,10.26833333
74.88833333,3.278333333,430.6966667,27.55416667,0.74,313.4925,-87.64833333,46.21916667,10.34416667
75.08416667,3.289166667,430.6466667,27.00583333,0.745833333,313.435,-87.57166667,46.23,10.465
75.23916667,3.309166667,430.5541667,26.85166667,0.745,313.435,-87.51,46.25833333,10.5325
76.12916667,3.2975,430.2566667,28.11833333,0.740833333,313.0841667,-87.47833333,46.36916667,10.62583333
77.28416667,3.285,429.98,29.95416667,0.740833333,312.6808333,-87.5,46.47333333,10.685
77.27083333,3.270833333,429.5783333,29.69666667,0.739166667,312.155,-87.46416667,46.4775,10.72333333
77.32416667,3.26,429.1791667,29.54333333,0.74,312.1583333,-87.47833333,46.58583333,10.76583333
76.25833333,3.28,429.0616667,28.9325,0.74,312.3208333,-87.53416667,46.52333333,10.5375
76.85916667,3.261666667,429.1983333,28.90666667,0.74,312.2525,-87.52416667,46.65666667,10.65416667
75.96166667,3.275,429.4508333,28.155,0.7425,312.775,-87.57,46.52416667,10.52583333
76.2425,3.263333333,429.8083333,28.24083333,0.7475,313.0525,-87.54166667,46.4225,10.61833333
75.53916667,3.293333333,430.4208333,27.67083333,0.741666667,314.0125,-87.54583333,46.58,10.52333333
75.01166667,3.305833333,431.0883333,27.0775,0.7425,314.7191667,-87.50833333,46.475,10.49666667
75.5975,3.3125,431.8275,26.9075,0.745833333,315.5425,-87.4625,46.51833333,10.685
75.88583333,3.314166667,432.3741667,27.30583333,0.746666667,316.3508333,-87.43083333,46.56083333,10.7225
74.46166667,3.358333333,432.7975,26.8475,0.741666667,317.1216667,-87.44583333,46.55583333,10.53083333
74.35583333,3.3825,433.0616667,27.19166667,0.745,318.3291667,-87.52916667,46.63416667,10.48083333
74.475,3.4075,433.3891667,26.9125,0.748333333,319.2933333,-87.5075,46.56916667,10.58916667
75.17666667,3.423333333,433.5033333,26.60666667,0.7475,319.6891667,-87.44166667,46.65833333,10.81583333
77.85416667,3.425,433.4133333,27.89666667,0.7575,319.7625,-87.37416667,46.56666667,11.20166667
78.33083333,3.428333333,433.0866667,27.4025,0.755833333,318.4391667,-87.29166667,46.74916667,11.39833333
79.48333333,3.410833333,432.5433333,27.885,0.760833333,317.76,-87.24416667,46.90916667,11.56916667
78.83916667,3.38,431.94,27.26,0.759166667,316.6066667,-87.21333333,47.0575,11.4625
78.9125,3.354166667,431.1575,27.25416667,0.7575,315.5275,-87.17833333,47.29833333,11.435
78.86666667,3.31,430.4266667,26.95916667,0.755,314.6708333,-87.1425,47.31166667,11.42416667
78.11916667,3.285,429.8683333,26.6425,0.751666667,314.1041667,-87.10833333,47.505,11.30666667
77.85333333,3.258333333,429.495,26.31416667,0.751666667,313.74,-87.0625,47.4975,11.26333333
77.76333333,3.233333333,429.2425,25.9275,0.755833333,313.6141667,-87.0225,47.43416667,11.28416667
76.97090909,3.231818182,429.3063636,25.07,0.75,313.6018182,-86.98454545,47.56181818,11.15181818
77.2625,3.199166667,429.355,24.88916667,0.7575,313.7491667,-86.93833333,47.4825,11.27166667
76.93833333,3.204166667,429.4725,24.7325,0.755833333,313.8541667,-86.90833333,47.4825,11.20333333
76.66333333,3.198333333,429.54,24.92833333,0.753333333,313.7,-86.87583333,47.47,11.14833333
75.08166667,3.195833333,429.5933333,24.14833333,0.7475,313.6083333,-86.89416667,47.5275,10.90583333
69.77583333,3.290833333,429.7208333,22.5225,0.74,315.0216667,-87.54083333,47.5275,9.8925
71.6725,3.3325,430.2458333,25.24666667,0.744166667,316.0383333,-87.77333333,47.31083333,10.015
74.03,3.345,431.0033333,26.27083333,0.748333333,316.1125,-87.69833333,47.12416667,10.45333333
74.2325,3.381666667,431.4766667,26.56833333,0.744166667,315.945,-87.6425,47.005,10.4725
74.90666667,3.388333333,431.63,26.885,0.745833333,315.7225,-87.58416667,46.875,10.55
75.0675,3.410833333,431.7166667,27.14666667,0.746666667,315.6541667,-87.54,46.8475,10.5525
76.73166667,3.425833333,431.8133333,28.11333333,0.748333333,315.6725,-87.48666667,46.9525,10.8425
81.1475,3.365833333,431.7458333,29.68833333,0.754166667,314.6208333,-87.385,46.95333333,11.595
80.495,3.373333333,431.345,29.37666667,0.75,314.2016667,-87.33666667,47.165,11.5125
80.73166667,3.385833333,431.0008333,29.95083333,0.75,314.4266667,-87.31,47.26666667,11.50916667
80.3775,3.38,431.185,29.54666667,0.75,315.01,-87.27333333,47.42416667,11.43833333
80.35333333,3.36,431.5675,28.73333333,0.754166667,315.8541667,-87.225,47.44083333,11.56833333
80.0075,3.346666667,431.9941667,28.06333333,0.758333333,316.61,-87.18833333,47.45416667,11.59583333
78.17416667,3.374166667,432.4816667,26.8525,0.754166667,317.6291667,-87.16083333,47.595,11.34
79.08083333,3.346666667,433.1108333,26.8475,0.759166667,318.0791667,-87.10666667,47.55333333,11.54333333
77.685,3.368333333,433.7075,26.0225,0.7575,318.5008333,-87.06666667,47.60916667,11.3275
77.8275,3.3775,434.0858333,26.4675,0.7575,318.6716667,-87.0375,47.66166667,11.3325
78.41818182,3.373636364,434.1809091,26.8,0.76,318.1472727,-86.99363636,47.68545455,11.44363636
77.0575,3.404166667,433.7258333,25.82833333,0.759166667,317.7766667,-86.96833333,47.82583333,11.24416667
78.35,3.4025,433.1133333,26.29,0.7625,316.9758333,-86.92833333,47.715,11.42166667
76.98166667,3.436666667,432.5841667,25.035,0.76,316.2208333,-86.89416667,47.7875,11.25833333
76.90916667,3.461666667,432.1791667,24.86,0.761666667,315.7425,-86.85,47.82,11.23333333
78.0525,3.478333333,432.1041667,26.1675,0.765833333,315.4733333,-86.80666667,47.7925,11.4425
77.40916667,3.4175,431.8125,24.10916667,0.765,315.105,-86.75083333,47.96,11.36833333
75.72166667,3.383333333,431.0591667,21.72916667,0.7625,314.8483333,-86.72083333,47.86416667,11.18583333
75.90083333,3.3675,429.9958333,22.11833333,0.763333333,314.9483333,-86.69083333,47.95583333,11.20083333
75.865,3.3525,429.1866667,22.46333333,0.761666667,314.2825,-86.69,47.94083333,11.135
76.5875,3.309166667,428.2608333,23.33166667,0.76,313.5975,-86.69,47.94166667,11.215
76.335,3.283333333,427.6216667,23.44583333,0.76,313.0875,-86.7375,47.97583333,11.14166667
77.87333333,3.235,427.0833333,25.19,0.759166667,311.87,-86.73916667,47.9075,11.28833333
74.90333333,3.2075,426.6625,23.49416667,0.745833333,310.96,-86.95583333,47.88,10.795
74.50818182,3.201818182,426.5172727,24.76636364,0.740909091,311.2663636,-87.26090909,47.80545455,10.57545455
71.3375,3.245,426.8075,25.23166667,0.735,311.6033333,-87.77583333,47.65916667,9.856666667
73.02,3.229166667,427.7141667,26.93083333,0.74,311.7416667,-87.95416667,47.4175,9.991666667
73.23666667,3.238333333,428.5008333,26.58416667,0.739166667,311.0266667,-87.88333333,47.1625,10.10583333
73.045,3.243333333,428.8191667,26.7675,0.74,310.5266667,-87.90916667,46.95083333,9.993333333
73.04166667,3.26,429.0608333,26.575,0.74,309.7966667,-87.86833333,46.79416667,10.01
72.53666667,3.275,429.1808333,26.85916667,0.740833333,309.2366667,-87.9725,46.72166667,9.863333333
73.0825,3.2925,429.125,27.02666667,0.7375,308.5908333,-87.94666667,46.54,9.971666667
73.83666667,3.276666667,429.1083333,27.4975,0.741666667,308.0333333,-87.97333333,46.45666667,10.02083333
73.62416667,3.29,428.9633333,27.19,0.74,307.5816667,-87.925,46.395,10.01166667
74.18166667,3.28,428.7475,26.3225,0.741666667,307.27,-87.84833333,46.355,10.17416667
74.3175,3.2875,428.6325,26.785,0.7425,307.245,-87.80166667,46.4275,10.17833333
72.8675,3.305833333,428.5241667,25.81833333,0.740833333,307.2075,-87.7875,46.34083333,9.999166667
72.29,3.3425,428.7058333,25.49083333,0.741666667,307.5841667,-87.89833333,46.4275,9.905833333
78.72166667,3.271666667,429.2691667,28.09333333,0.75,306.7791667,-87.82833333,46.46416667,10.99833333
77.05583333,3.263333333,429.565,26.79666667,0.745833333,305.7091667,-87.76833333,46.44916667,10.79
77.99333333,3.216666667,429.2783333,27.22,0.748333333,305.65,-87.71666667,46.71583333,10.96833333
77.765,3.1975,428.9391667,26.9525,0.746666667,305.3341667,-87.675,46.80416667,10.955
77.42083333,3.175,428.4591667,26.61166667,0.748333333,305.2475,-87.63583333,46.98416667,10.89416667
77.12833333,3.165,428.1725,26.39833333,0.7475,305.0108333,-87.58166667,47.02333333,10.8425
77.38333333,3.18,428.1141667,26.67583333,0.745833333,304.4958333,-87.53,47.02333333,10.8325
78.74333333,3.2275,428.6633333,28.40083333,0.744166667,303.7425,-87.4925,47.1225,10.96
79.25916667,3.288333333,429.8158333,29.25,0.745833333,302.8641667,-87.45166667,47.07416667,10.9275
80.00916667,3.306666667,431.0708333,29.38083333,0.75,302.8558333,-87.4125,47.11166667,11.13916667
80.16181818,3.31,431.8890909,29.09272727,0.75,303.05,-87.34636364,47.13818182,11.25090909
79.20166667,3.325,432.1466667,28.14416667,0.750833333,303.6433333,-87.30416667,47.19416667,11.14
78.24666667,3.32,431.8233333,26.89833333,0.751666667,304.0716667,-87.25583333,47.36416667,11.04166667
78.11583333,3.328333333,431.1091667,26.54083333,0.751666667,304.4641667,-87.22833333,47.33833333,11.035
77.79,3.314166667,430.2983333,26.18,0.755,304.55,-87.18666667,47.415,11.01916667
76.7725,3.323333333,429.5225,24.82583333,0.750833333,305.0341667,-87.155,47.48333333,10.88083333
76.84,3.336666667,429.125,24.885,0.754166667,305.2275,-87.10666667,47.44833333,10.90333333
75.77416667,3.37,429.3458333,24.21666667,0.754166667,305.9458333,-87.085,47.54416667,10.7775
75.67833333,3.3725,429.9475,23.445,0.755833333,306.2375,-87.00083333,47.48083333,10.80083333
77.19,3.3725,430.6375,24.57916667,0.759166667,306.6391667,-86.9575,47.4725,11.01166667
79.50833333,3.305,431.1,25.12583333,0.769166667,306.0033333,-86.89416667,47.59833333,11.48333333
78.6175,3.316666667,431.0916667,23.99,0.768333333,306.1633333,-86.855,47.66083333,11.42833333
77.41416667,3.329166667,430.8808333,22.4075,0.768333333,306.8766667,-86.8225,47.86166667,11.29166667
77.62916667,3.331666667,430.7216667,22.27333333,0.7675,307.8833333,-86.7775,47.92333333,11.35333333
77.0375,3.335833333,430.8325,22.37416667,0.765833333,309.1,-86.74916667,47.93166667,11.30916667
78.53333333,3.3225,430.9658333,23.59166667,0.769166667,309.9166667,-86.71,47.975,11.5075
77.95083333,3.318333333,431.1408333,23.28166667,0.7675,310.13,-86.6825,47.95083333,11.42416667
78.79,3.318333333,431.2675,24.69,0.766666667,310.1516667,-86.66,48.00916667,11.5075
79.47666667,3.320833333,431.3141667,25.41166667,0.766666667,309.98,-86.6325,48.0375,11.5775
79.42166667,3.325833333,431.185,25.39666667,0.766666667,309.6683333,-86.61083333,47.99666667,11.56916667
79.00583333,3.338333333,430.8075,24.75666667,0.7675,309.6725,-86.6075,48.06333333,11.54166667
78.73166667,3.351666667,430.5541667,24.2825,0.768333333,309.96,-86.59333333,48.01416667,11.5275
78.34416667,3.375,430.6675,23.51,0.769166667,310.6275,-86.56583333,48.04916667,11.5175
77.44666667,3.409166667,431.0958333,22.84583333,0.77,311.3216667,-86.59166667,48.07,11.38666667
77.30333333,3.431666667,431.9408333,23.00083333,0.77,311.9175,-86.61,48.06333333,11.415
