eturb_m1_origin_k1,eturb_m1_origin_k2,eturb_m1_origin_b,eturb_m1_origin_R2
0.182754280753739,-0.15875938381381574,0.6545769832381669,0.47226212568694215
0.1941792547689404,-0.17532454733337818,0.09189729230017285,0.520935912191508
0.1898802303684009,-0.17809633719485227,0.5014083573008161,0.7253530545963531
0.14962694904359833,-0.12238110059470635,2.441283765078328,0.9269439678832468
0.1074233830459202,-0.07244558311588904,4.670797160397036,0.9168707568209201
0.11099318215645684,-0.07294103093295556,4.391654094591335,0.9450735706442732
0.1151634890681151,-0.07054622550259837,3.9918534996910697,0.9482335262422705
0.12035934614771078,-0.0687127852566623,3.514503641096903,0.9365704064898495
0.14671293494578128,-0.07809161170071775,1.5370586325445537,0.9672745111430595
0.15163521305900005,-0.07931776998084193,1.1605093962539588,0.9581243741372586
0.1538264864339845,-0.07417144511529845,0.8916216250920144,0.9520605387863613
0.1535159842740458,-0.07825433275093366,0.9936125601431254,0.9177861977194575
0.14760222922077076,-0.07058149242667133,1.2854926519826897,0.8856997446756043
0.16862666798799947,-0.1390934326898576,0.8873193525682801,0.9013456880667463
0.17612660493406274,-0.16764891526078285,0.8218988905505107,0.9182186480844197
0.17316663391407244,-0.16412912759394063,0.9829902371206831,0.9377804894981668
0.16279059439467564,-0.1327052045026045,1.2066224643536998,0.9314863741739307
0.10361285214557897,-0.020451445677540956,3.7016781835081947,0.9224346419767404
0.0920373731715772,0.00146873587822229,4.164614485318136,0.9181456857029987
0.09300223206957124,-0.02146718766469628,4.5318934333171095,0.8847530687148695
0.08182130444901556,0.005699752903564837,4.854980801613218,0.8083968582843641
0.1167517664602568,-0.07480130295215005,3.700613859671888,0.844244066338576
0.1310520524573809,-0.11207903508901032,3.3134816758792596,0.8717248578791708
0.1643482688700278,-0.09035082530611135,0.18537164295805653,0.925878589543107
0.0331187220838,-0.17146715991092207,12.384990695849499,0.44517721545378963
0.047391046302600714,-0.06858046076244298,9.275056273415379,0.19704557630091846
0.02058195518915639,0.04005527893960527,9.493175365303136,0.2767950493010428
0.020114065715151244,0.07228963894579195,9.014410857158765,0.44702145049295783
0.017974233430838205,0.1273778516027045,8.251564259923901,0.6554397655271349
0.024293223867077864,0.1439253485816743,7.486003092482321,0.7495044664119561
0.08294812136391318,0.03569847470645119,4.650192858803913,0.8216529445524943
0.13955598896314195,-0.0924598247066928,2.356070063665104,0.8389082589817309
0.1564474183974506,-0.1387204156363171,1.8012425361340956,0.7496421115253376
0.13042908586728763,-0.13957767444004981,3.8663961143548704,0.7069585579993328
0.1141952249247515,-0.15527966628762538,5.419988077867659,0.7285037752154131
0.1753932467059335,-0.1425345350701623,0.30366933300872745,0.3630749210608929
0.018360887386851727,0.1042418885661665,8.263972450317482,0.28440094183793685
0.11350594909481035,-0.025779054403583333,3.0398985104119216,0.5139029542499298
0.13688961686971404,-0.06931469226234388,1.9668639135340449,0.48289366598724714
0.19092861871406924,-0.1250188322296656,-1.3289553061783703,0.6984447595914208
0.19481337345645278,-0.13775050314350792,-1.4186432149794896,0.7945153736006143
0.21293503777921788,-0.15477546544755116,-2.536468524522741,0.9281594326880825
0.2258562843819691,-0.17430929662610167,-3.1760714193796975,0.9717528839487852
0.20741192071386366,-0.15443872841607686,-2.088330093969521,0.9796848562982472
0.19783413650791823,-0.12766823997563004,-1.8836746995680027,0.9899942961210916
0.18036813694231985,-0.048924554240746654,-2.1780082590004035,0.9759307651470882
0.1705838195505858,-0.19602188859112643,1.9776168467719781,0.9127210774678038
0.1399923020013869,-0.19421433301828223,4.600366315901116,0.7723049769473705
0.10778090060161206,-0.14153114035777423,6.235367734500132,0.6257297349651214
0.04559061312392071,0.02272191513197338,8.016781157047225,0.6775015503668889
0.05263052525000361,-0.05388158985219952,9.022218456782825,0.5680597345474068
0.06514901702471008,-0.06735854329538897,8.266727225216515,0.6516576125009544
0.18290598373811393,-0.1252572017546371,-0.22298988715312795,0.91581350657486
0.18499139599605588,-0.12540795924726386,-0.3936233889191545,0.9181091565253057
0.1969197211915276,-0.12746466146799149,-1.349395570931847,0.9016690742689453
0.18706120696600426,-0.1279814304714713,-0.501697636261591,0.780015914842779
0.23475906672476018,-0.19595440180569296,-2.810651285176302,0.8736827629294164
0.22483073996895864,-0.18240985236822663,-2.3128760483959745,0.897862344543255
0.2114701686434434,-0.19466294885338611,-0.9141874190373507,0.8864968032860986
0.23185579752555932,-0.24496587734134873,-1.4406422449067868,0.810423510827879
0.15270285514437892,-0.13955092661180404,2.6439974748511705,0.3103688502825105
0.15679352902175084,-0.11743750023321449,1.7641696093267107,0.2357642720810984
0.10865081059389724,-0.08120026218271083,4.911751633010917,0.36951167370846216
0.08116853147080572,-0.053443326251380874,6.532965880259847,0.314893455411309
0.053973417735026855,-0.05972727273165454,8.902269173646385,0.42677651844828746
0.04746068351257376,-0.06507162834716974,9.5452000164305,0.26524126226360534
0.0438723750730036,-0.06505219941756264,9.835441598382182,0.10587169536492269
0.09436731451561814,-0.09923345653935768,6.332596392772519,0.2910704083449426
0.15731866023828092,-0.11622452303328713,1.4016783161688462,0.9093245260983722
0.1550778385710141,-0.10464750707319431,1.3279333616494977,0.903106033674685
0.15992201568116937,-0.0966665703918154,0.7411698029769713,0.8810503965367397
0.17201061215405677,-0.08904000862792885,-0.4477364787395324,0.8846770339378082
0.1723391717650832,-0.08602668997266763,-0.5475003644718779,0.8685647631484841
0.17286839123756526,-0.08520706027628884,-0.6151407162548264,0.8703438917171404
0.1940795643901597,-0.09404453361741621,-2.201303118118494,0.9505425847366473
0.19217028522502483,-0.09176798094984963,-2.09119395733844,0.9389062420253428
0.1931771352858793,-0.08964730325222982,-2.2389925678309357,0.9126125566530269
0.1912329625584917,-0.08291711327993492,-2.2500277009024714,0.9189653773740643
0.2018193626852775,-0.10200980640900532,-2.659559332981848,0.9117685664174786
0.20603769865745994,-0.12222628144101289,-2.490335619839506,0.8247913761733958
0.19312200789047784,-0.1326445066203249,-1.1179840995500374,0.7741205080586666
0.2111626422019598,-0.20054512159622992,-0.954362975381704,0.8359070412793785
0.1339468282580327,-0.10154857316816503,3.1946805925628503,0.5630819692275997
0.11762071398749083,-0.07023479976311388,3.822582003632119,0.5001589479040544
0.10877955947836784,-0.06739557225156814,4.50985008339405,0.39970826347297495
0.11155427610748839,-0.06641087822028695,4.238060101487877,0.7585353812940394
0.19713537258595526,-0.08881527560017455,-2.5519088972837345,0.969468386246874
0.1994223199554282,-0.09039021251513553,-2.7059490467061895,0.9784333167901166
0.19603553790000974,-0.09535182930063572,-2.287524454391935,0.9704194653388282
0.195900406402953,-0.08094062548866857,-2.658963861509232,0.9673609275871738
0.21670621652716004,-0.09050331495913286,-4.173959889650096,0.9183362371030822
0.21964605335008622,-0.08511268930490168,-4.5614293606462955,0.875207092275313
0.21778501012486484,-0.13401388375901047,-3.094963601812095,0.80355072633622
0.19404632881875092,-0.14603314396946182,-0.7426579729785399,0.839083714688308
0.1972475542417967,-0.1492299888940019,-0.9291771989937132,0.8486896053669926
0.13650780837510476,-0.11310371815498887,3.3418217271851507,0.8464318311450136
0.12107040088187668,-0.10505925859291758,4.452974772632733,0.8748924367122428
0.14887039797974908,-0.13702671066396435,2.8386659462551904,0.8418265967118437
0.13968981015627302,-0.13572228442332618,3.5813438495140826,0.8145089855770532
