eturb_m2_base_k1,eturb_m2_base_k2,eturb_m2_base_R2
0.06425388863641737,-0.13232913873749697,0.1984034184334208
0.03255150619867135,-0.05576216680083229,0.1658440416570115
0.0069378940961973235,-0.05435101838541737,-0.07324362022108843
0.045176539999239144,-0.12137912166846496,0.342747234846726
0.12458773755924821,-0.16164081523828555,0.8430102264815075
0.061481552085753566,-0.12805300274506218,0.6389362368889747
0.08604469546038991,-0.2014105089941879,0.9058258492652331
0.08359790127115373,-0.15199128696884917,0.8429187117223884
0.1009352266386807,-0.20927488883636788,0.7265434875202468
0.07837475764552468,-0.16067195974226986,0.7295986982982019
0.04802346120412516,-0.24065825250730252,0.5674032355889028
0.11004178440333362,-0.23689535539431342,0.679078552836029
0.14812666994718293,-0.16260729528477375,0.607559273029348
0.2063153444235443,-0.21261748554695217,0.4249326562966581
0.23717136072869122,-0.18382324848376366,-0.24727905120025828
0.32509290407569447,-0.23776450250256048,-1.205977564197263
0.06882377716790966,-0.127630137110223,0.5609163980937727
0.1255902794122619,-0.16044480537825703,0.7883793674379334
0.15553313899950888,-0.16753564822702616,0.8229058277051945
-0.0017723077068156662,-0.1332058103799608,0.5739857952921119
0.015712046661416026,-0.2918746844284732,0.503052176400123
-0.04934309961737266,0.06105070206466707,0.8732433058885896
-0.03404572502983918,-0.013385599101915642,0.8913012477717305
-0.038971246974419387,0.01174591878505252,0.8351984747568142
-0.041300278045324046,0.050708721510635574,0.6319167027253824
-0.06504908909726091,0.051688668179275254,0.48359855819644204
-0.04664953347257909,-0.00766477948316688,0.5723396953955142
-0.057301067905231165,0.04247256885322202,0.17909723383791554
-0.030215333341019657,-0.009698817726181929,0.45238605867708936
-0.039694441473961006,-0.02889720635186905,0.45736087301701733
-0.02753689353309411,0.04718046828161287,0.48142596524208336
-0.07407375844236662,0.14469322507260168,0.4573313596894558
0.01876998620752317,-0.1398994645433455,0.5601242948006571
0.21246061945966263,-0.20791330161374408,0.3269559100796794
0.10712275552041642,-0.12966452945396,0.901962393868263
0.08865816103612821,-0.10631404575342701,0.8814496676188603
0.10809116897275055,-0.12812745116627547,0.9307860020151494
0.07279741562254129,-0.1161463289484409,0.921399839771936
0.10271466317646583,-0.11772121794188428,0.8979307848930334
0.10015990735244237,-0.1060013448411726,0.8561895022445498
0.11758893053332825,-0.15583780072389178,0.6588130042328079
0.08483547472450903,-0.06301243950747305,0.5086471744786358
0.1808129909322599,-0.2060975934597868,0.3865065002192658
0.04831899405067054,-0.12090343201349955,0.67391960504586
0.025873082378372287,-0.10903006527542668,0.6022553603927898
0.04705140712728912,-0.2090215438942884,0.5878963907928478
0.12366319371898672,-0.23804970587801486,0.7047077136825712
0.14685099243636468,-0.2083985652658535,0.6091900811045019
0.11637839579684502,-0.18953415627301165,0.42630433680498314
0.18110789793757878,-0.2135204929533323,0.711468419161972
0.2860681449599213,-0.3037633729231445,0.5335727670638422
0.12649082814878132,-0.15043022218994787,0.7731555183371369
0.11531656159189395,-0.1656439636957133,0.8087457977269247
0.1374045430846738,-0.17627276448286353,0.74738304536116
0.08981965007417782,-0.1439947546814907,0.23342663170534328
0.04670421471836969,-0.005067931310480407,-0.2039508194743327
-0.05002437172299558,-0.04953029980068914,0.5180736808749254
-0.015037601786902327,-0.10492362700626225,0.8336490841386746
-0.008700436759839178,-0.1221717323542242,0.8599159763493666
-0.05622132449701699,-0.04134500795733291,0.47539259418403357
0.03844096793563984,-0.1816594367336119,0.7889262465410054
0.007604636425604833,-0.1922964092978939,0.5174975580429546
0.20936145296350334,-0.09065002000448621,0.9749791378332865
