time,ExtCondensTurbineOP.electricity_generation_eturb_m2,ExtCondensTurbineOP.steam_flow_side_eturb_m1,ExtCondensTurbineOP.hp_steam_machine_opt_array_eturb_m1,SteamPipelineOP.lp_steam_actual,SteamPipelineOP.electricity_power_ext,ExtCondensTurbineOP.hp_steam_machine_opt_array_eturb_m2,ExtCondensTurbineOP.electricity_machine_opt_array_eturb_m1,ExtCondensTurbineOP.lp_steam_machine_opt_array_eturb_m1,ExtCondensTurbineOP.steam_flow_in_eturb_m2,ExtCondensTurbineOP.lp_steam_machine_opt_array_eturb_m2,ExtCondensTurbineOP.steam_flow_in_eturb_m1,SteamPipelineOP.electricity_price_ext,ExtCondensTurbineOP.electricity_machine_opt_array_eturb_m2,SteamPipelineOP.lp_steam_pred_avg,SteamPipelineOP.electricity_power_pred_avg,SteamPipelineOP.electricity_power_actual,ExtCondensTurbineOP.electricity_generation_eturb_m1,SteamPipelineOP.total_cost_actual,SteamPipelineOP.total_cost_optim_array,ExtCondensTurbineOP.steam_flow_side_eturb_m2
2020-09-12 04:37:00,10.929166666666669,27.595833333333328,67.68781125505089,50.63583333333333,0.6875,61.465312566545464,7.888752778424088,27.840262579109034,77.915,29.142792976478855,82.91166666666666,0.32036875,7.191247221244385,59.549972222222216,23.069999999999997,22.109166666666667,11.523333333333333,18331.341943000003,16640.448058502196,29.859999999999996
2020-09-12 04:38:00,10.828333333333333,27.078333333333333,67.68781125505089,50.3025,1.485,61.465312566545464,7.888752778424088,27.840262579109034,77.73083333333334,29.142792976478855,82.20916666666666,0.32036875,7.191247221244385,59.549972222222216,23.069999999999997,22.635833333333334,11.487499999999999,17639.9509519,16640.448058502196,29.898333333333337
2020-09-12 04:39:00,10.8825,28.864166666666673,67.68781125505089,50.17250000000001,1.08,61.465312566545464,7.888752778424088,27.840262579109034,77.43583333333333,29.142792976478855,84.88000000000001,0.32036875,7.191247221244385,59.549972222222216,23.069999999999997,22.52333333333333,11.6825,17729.947814475,16640.448058502196,28.730833333333333
2020-09-12 04:40:00,10.955833333333333,27.266666666666662,67.68781125505089,48.98833333333334,0.5940000000000001,61.465312566545464,7.888752778424088,27.840262579109034,77.74416666666666,29.142792976478855,83.07666666666667,0.32036875,7.191247221244385,59.549972222222216,23.069999999999997,22.28,11.549166666666666,17729.036632224997,16640.448058502196,28.41416666666667
2020-09-12 04:41:00,10.880833333333333,26.25583333333333,67.68781125505089,48.55166666666667,1.2100000000000002,61.465312566545464,7.888752778424088,27.840262579109034,77.49083333333333,29.142792976478855,82.0975,0.32036875,7.191247221244385,59.549972222222216,23.069999999999997,22.58583333333333,11.4975,17468.918701425,16640.448058502196,28.302499999999995
2020-09-12 04:42:00,10.896666666666667,26.612499999999997,67.68781125505089,47.45000000000001,0.7975,61.465312566545464,7.888752778424088,27.840262579109034,77.31750000000001,29.142792976478855,82.4175,0.32036875,7.191247221244385,59.549972222222216,23.069999999999997,22.24,11.556666666666667,17926.702142624996,16640.448058502196,27.86916666666666
2020-09-12 04:43:00,10.856666666666667,26.127499999999998,67.68781125505089,47.00416666666667,0.66,61.465312566545464,7.888752778424088,27.840262579109034,76.845,29.142792976478855,82.03833333333334,0.32036875,7.191247221244385,59.549972222222216,23.069999999999997,22.22416666666666,11.5675,17392.8785063,16640.448058502196,27.0975
2020-09-12 04:44:00,11.016666666666666,28.473333333333333,65.92972422320237,47.848333333333336,0.18000000000000002,61.572224223202554,7.635000000009315,26.58941666666552,77.18333333333332,28.064416666665455,85.84583333333335,0.32036875,7.125000000009369,57.44575,22.749999999999996,22.55083333333333,11.858333333333334,17616.958987375,16460.47240274922,26.34333333333333
2020-09-12 04:45:00,10.905,27.309166666666666,65.92972422320237,44.87916666666666,0.385,61.572224223202554,7.635000000009315,26.58941666666552,75.8025,28.064416666665455,84.16416666666667,0.32036875,7.125000000009369,57.44575,22.749999999999996,22.198333333333334,11.780000000000001,17387.166385325003,16460.47240274922,24.558333333333337
2020-09-12 04:46:00,10.895000000000001,27.335000000000004,65.92972422320237,44.149166666666666,0.6050000000000001,61.572224223202554,7.635000000009315,26.58941666666552,75.22166666666666,28.064416666665455,84.60583333333332,0.32036875,7.125000000009369,57.44575,22.749999999999996,22.5325,11.829166666666666,17705.343190699998,16460.47240274922,23.33916666666667
