time,ExtCondensTurbineOP.hp_steam_machine_opt_array_x,ExtCondensTurbineOP.steam_flow_side_x,SteamPipelineOP.lp_steam_pred_avg,ExtCondensTurbineOP.electricity_machine_opt_array_x,SteamPipelineOP.electricity_power_pred_avg,ExtCondensTurbineOP.lp_steam_machine_opt_array_x,ExtCondensTurbineOP.electricity_generation_x,SteamPipelineOP.electricity_price_ext,SteamPipelineOP.total_cost_actual,ExtCondensTurbineOP.lp_steam_machine_opt_array_y,SteamPipelineOP.electricity_power_actual,ExtCondensTurbineOP.electricity_machine_opt_array_y,ExtCondensTurbineOP.electricity_generation_y,ExtCondensTurbineOP.steam_flow_in_x,SteamPipelineOP.lp_steam_actual,SteamPipelineOP.total_cost_optim_array,ExtCondensTurbineOP.hp_steam_machine_opt_array_y,ExtCondensTurbineOP.steam_flow_side_y,ExtCondensTurbineOP.steam_flow_in_y,SteamPipelineOP.electricity_power_ext
2020-10-11 00:53:00,70.00000000000323,35.09,67.149,8.054688800000855,22.759999999999998,34.49933333333082,8.561666666666666,0.28351216814,13421.757635319482,29.99999999999725,22.11333333333333,9.032868800000506,9.699166666666667,68.34666666666668,53.26083333333333,13680.962925155143,70.00000000000156,23.990833333333338,70.4425,4.679999999999999
2020-10-11 00:54:00,70.00000000000323,36.62166666666667,67.149,8.054688800000855,22.759999999999998,34.49933333333082,8.626666666666667,0.28351216814,13685.702958336602,29.99999999999725,22.049166666666668,9.032868800000506,9.600000000000001,67.58416666666668,53.61416666666668,13680.962925155143,70.00000000000156,23.31916666666666,71.53583333333334,4.62
2020-10-11 00:55:00,69.99999999999989,36.47833333333333,62.483277777777786,8.753177166666644,22.806,29.991444444444483,8.708333333333332,0.28351216814,13280.746821740882,30.00000000000015,22.272499999999997,9.108451999999978,9.693333333333333,68.6775,54.84,13474.545776727897,69.99999999999994,24.365833333333338,72.10666666666665,4.922499999999999
2020-10-11 00:56:00,69.99999999999989,36.375,62.483277777777786,8.753177166666644,22.806,29.991444444444483,9.178333333333333,0.28351216814,13346.276101959358,30.00000000000015,22.617500000000003,9.108451999999978,9.835833333333333,68.82833333333333,54.39666666666667,13474.545776727897,69.99999999999994,23.061666666666667,74.41666666666667,4.235
2020-10-11 00:57:00,69.99999999999989,35.14416666666667,62.483277777777786,8.753177166666644,22.806,29.991444444444483,9.081666666666667,0.28351216814,13333.42683209412,30.00000000000015,22.29416666666666,9.108451999999978,9.59,67.51916666666666,52.345,13474.545776727897,69.99999999999994,23.320833333333336,73.10750000000002,4.3175
2020-10-11 00:58:00,69.99999999999989,35.594166666666666,62.483277777777786,8.753177166666644,22.806,29.991444444444483,9.105833333333331,0.28351216814,13421.371680552602,30.00000000000015,22.08,9.108451999999978,9.465,67.20833333333334,54.24666666666666,13474.545776727897,69.99999999999994,24.007499999999997,73.5625,4.125
2020-10-11 00:59:00,69.99999999999989,36.06916666666667,62.483277777777786,8.753177166666644,22.806,29.991444444444483,9.0975,0.28351216814,13360.6429689642,30.00000000000015,21.99333333333333,9.108451999999978,9.378333333333332,67.2975,54.321666666666665,13474.545776727897,69.99999999999994,24.67916666666667,73.69916666666666,4.2075000000000005
2020-10-11 01:00:00,70.0000000000003,36.72833333333333,61.584222222222216,8.849446726190475,22.731999999999996,29.179055555556083,9.139166666666666,0.28351216814,13421.130753319801,29.99999999999909,22.084999999999997,9.058755200000077,9.325000000000001,67.33749999999999,57.024166666666666,13440.361932256732,69.99999999999999,25.6525,74.485,4.345
2020-10-11 01:01:00,70.0000000000003,36.88166666666667,61.584222222222216,8.849446726190475,22.731999999999996,29.179055555556083,9.174166666666666,0.28351216814,13334.364908090402,29.99999999999909,21.36916666666666,9.058755200000077,9.436666666666666,68.155,56.48916666666667,13440.361932256732,69.99999999999999,25.638333333333335,74.95500000000001,3.519999999999999
2020-10-11 01:02:00,70.0000000000003,37.43666666666667,61.584222222222216,8.849446726190475,22.731999999999996,29.179055555556083,9.265,0.28351216814,13341.95856578088,29.99999999999909,21.344166666666666,9.058755200000077,9.759166666666664,68.84750000000001,55.455833333333324,13440.361932256732,69.99999999999999,23.595833333333335,75.75333333333334,3.1625
