eturb_m1_origin_k1,eturb_m1_origin_k2,eturb_m1_origin_b,eturb_m1_origin_R2
0.13001525966265862,-0.07851116524382613,2.852733162355138,0.8224349319144802
0.13734802157642936,-0.07993107611670269,2.314075442036769,0.8572055176282247
0.1681771024902128,-0.08836103387827382,0.10938517314454543,0.9671889749574301
0.17217903298982257,-0.08811821175764652,-0.20076184532822694,0.9755704285952611
0.18808473271244788,-0.10039105533101746,-1.1732334609404482,0.9655378561628074
0.16642069943865961,-0.06672643147700605,-0.20531122494248244,0.9675800050633558
0.17559981785598164,-0.12623587633436117,0.28707311713530537,0.912295168789838
0.1666603423588657,-0.11806622294502458,0.7963667159249859,0.933179363722667
0.16319352569665552,-0.11319162932042866,0.9574148764556494,0.9401925102570793
0.1608499981634473,-0.11053607611492038,1.0717967373298034,0.9543502780521436
0.15777293784516677,-0.10733600695969882,1.2368521767528886,0.9409198829365182
0.15273209515449093,-0.13598912100671495,2.400971798247598,0.9446647392276698
0.16822678017165574,-0.12760445429816286,0.9901114588438151,0.9497020860857998
0.17824632192795656,-0.11007788029577362,-0.23584682493403974,0.9565845152359527
0.19993279562204755,-0.1111670822372991,-1.8753114430538016,0.9670850429868054
0.22125415482565508,-0.10762765413356214,-3.5715789171656542,0.9504168876159759
0.19614746771009758,-0.09669310036405511,-1.8716188965331604,0.8987137978167393
0.18781184565369083,-0.09359260375055889,-1.2855769591779271,0.8450397487508619
0.1355795583656232,-0.0511195902678722,1.9530745323829866,0.8655362875218067
0.14240910682838548,-0.052328095011910714,1.4752987351018945,0.8742246444130743
0.1325867046895941,-0.047160180406854914,2.1091701035994053,0.8677454351555887
0.1662547060244618,-0.0817472473107682,0.16477422056414426,0.8629058913340075
0.14521852160083984,-0.07105271218597428,1.5514986496242535,0.9631825651984999
0.14859791838653205,-0.06650677553726513,1.2258776480755955,0.9705039435968054
0.14711910360687463,-0.06525432007831833,1.3226861091687923,0.9690839766884711
0.14117117549374242,-0.05632590993851079,1.6388445438312598,0.969674500227427
0.13734374980493397,-0.06089855039574365,1.9946434661596388,0.961218880643733
0.12911318984994202,-0.06671477537874133,2.694361419790516,0.8954216168097922
0.11442216191705062,-0.058858203393411156,3.6625775509924354,0.9049282194002857
0.14284127380477254,-0.07910038607456206,1.889895962669403,0.9437599770240132
0.155532687899381,-0.09284595804539124,1.2129709930868078,0.9666766370261322
0.15723954055699077,-0.09671445450840678,1.170598978967936,0.9666781913682181
0.15495855065784347,-0.0923572376280217,1.2411840639581957,0.9695652802863571
0.15520410373741086,-0.09218015590990315,1.213998124938751,0.9600500326599324
0.1562725687290644,-0.09247307267780847,1.1320193377284529,0.9408124169872201
0.14508824805217174,-0.09289268237551297,1.9996801870991359,0.9188071297706756
0.1767525443792587,-0.10455011855460436,-0.19584241675143055,0.8869389794254009
0.17651603784220415,-0.10618995158723131,-0.1394913956871413,0.9017416145803926
0.1673728392874131,-0.09563231351647974,0.3203468580456992,0.9023103379744087
0.18226274275741255,-0.10284528368561599,-0.6502244017872947,0.9334095338651159
0.19218599908564732,-0.11018664268744027,-1.2532296870845414,0.9278717612712937
0.21179311368579698,-0.11717381067954453,-2.5711175444035046,0.892735452906416
0.19473047937038962,-0.11005991237036326,-1.4175063525250522,0.8858245125899581
0.17309043642992716,-0.09539246753179972,-0.07445221043544592,0.8668179821565714
0.1781735411129312,-0.09364074233750633,-0.4793467250588037,0.8127700274791889
0.19084994897203508,-0.10021352471462355,-1.2920121756942056,0.8395764042824263
0.1541254348817003,-0.08477855611163947,1.2578485355165494,0.8158730182440709
0.15893783607659448,-0.0908242428779003,1.0368024837201535,0.8669786389472207
0.1636582055205021,-0.09091103796758473,0.6583882065383726,0.8947958080440078
0.11928284810829191,-0.04754875558780925,3.0573543579494693,0.943615776356295
0.13863401508090875,-0.06763337802535403,2.0427498836713234,0.9417948957681903
0.14975250906243023,-0.08341302787217732,1.5484787956087178,0.9471508920509518
0.17853193499860007,-0.10177742078015947,-0.2203212144152502,0.9058683764278322
0.21051654876108025,-0.10978251827836094,-2.464806654198963,0.9826680415959764
0.19812384723438545,-0.10378215915642904,-1.652949073782315,0.9733084589491897
0.17545252317009039,-0.08427108631956838,-0.34824690156596105,0.9348730944874117
0.12853568963053125,-0.05072888338960453,2.522193090167022,0.8887426861352599
0.12086740097649452,-0.07056543139405329,3.552950078932006,0.7853361845378114
0.13530418101498978,-0.08091953235608744,2.657249256263265,0.8458908767140084
0.15695809862068882,-0.09406987186850758,1.258676498156408,0.8568218516747229
0.15754778983912343,-0.09189527448873505,1.147331289151916,0.9658166490970848
0.13967365180862637,-0.07689365671889366,2.1944440933614047,0.9488562057147996
0.12261196899362957,-0.05778967937935535,3.0575723649461573,0.94302833821963
0.17213845083289278,-0.10731371222850278,0.4342415287957344,0.9545541265713898
0.18382227334940465,-0.11851534643663621,-0.18219400180038825,0.9579670539528142
0.15743724027567113,-0.06272345819298172,0.4840038990135085,0.959958994608896
0.14980120625660784,-0.04905967744241883,0.7338299641525712,0.9525231309952965
0.14974840026925557,-0.05424255388591614,0.8484810966675926,0.9619653188155519
0.15971999513590096,-0.08013050456675151,0.6837225427823874,0.9776857524540914
0.15048373846477592,-0.07687434494580674,1.3334397007739085,0.9638181710127878
0.1613429101990157,-0.09317680327693953,0.8776357847150429,0.9616506657893255
0.16990581086222903,-0.12289116580073926,0.910761807027475,0.9753045524225806
0.16048150455169763,-0.10660763058177983,1.2811534982811157,0.9411106100469879
0.159142279239846,-0.10420533887565306,1.3300182260382947,0.8942982856742436
0.137116012560661,-0.08351361002144736,2.6133053464977287,0.8698220453396328
0.14186190322557707,-0.09132532391224593,2.428429824117522,0.8623986378110009
0.13735630447501213,-0.08673286707664016,2.671350746741542,0.8705018222674152
0.11635277417485482,-0.06585641280502762,3.8327590777496825,0.8104996969741958
0.11361084963911779,-0.05647098863829442,3.7790534050150164,0.8101299642616328
0.11402972649400048,-0.054951991418082574,3.7044902463154514,0.8154618274499201
0.10575352314023817,-0.035788684670727273,3.8576027195206333,0.7894815411043233
0.1094984592457057,-0.04071927972315636,3.689739604473992,0.8462082471515578
0.11768202149495403,-0.0482488433038636,3.2284100205652884,0.7540643510402014
0.1353983496305871,-0.06938286149565029,2.374194930892676,0.8659658153818751
0.12912452247612735,-0.06837012688298043,2.903550280305387,0.9495322118070909
0.12749044690339503,-0.06642335671410521,2.997081937580763,0.9581691640785684
0.12278080492295976,-0.06551777925587807,3.360116594751325,0.94030587874227
0.12612885278395203,-0.07006459051341354,3.1812337192457427,0.9400212006174556
0.12676874090799808,-0.07360505723836898,3.205185219369019,0.949243225937887
