ExtCondensTurbineOP.steam_flow_in,ExtCondensTurbineOP.steam_flow_side,ExtCondensTurbineOP.electricity_generation
83.68916667,32.875,11.1925
85.09333333,33.98583333,11.25833333
85.44833333,33.99333333,11.275
87.145,34.14666667,11.175
91.6575,32.39916667,11.1425
91.60666667,28.2375,11.24166667
91.175,31.36916667,11.07083333
87.07166667,32.03916667,10.95833333
88.77416667,35.34666667,10.90916667
86.4775,35.33083333,10.8375
85.46166667,35.50666667,10.83583333
85.68916667,35.13,10.90666667
85.64333333,34.80833333,10.92916667
85.7625,35.0525,10.94
87.14416667,34.865,11.1775
86.16416667,34.275,11.0625
86.59916667,35.51,11.06833333
84.78,36.12166667,10.89666667
85.20666667,36.2975,10.87166667
85.29166667,36.48916667,10.84666667
85.17916667,36.73916667,10.82083333
85.51,36.83833333,10.8225
84.865,36.57833333,10.75166667
84.68416667,36.795,10.735
84.94,36.76416667,10.7175
85.32083333,37.255,10.73666667
85.135,37.46583333,10.71
85.41416667,37.86416667,10.70916667
85.20666667,37.71583333,10.65916667
85.0325,37.74333333,10.63166667
84.77166667,38.26,10.5775
83.1325,40.97416667,10.46916667
84.9225,38.505,10.65
88.04583333,35.64833333,10.87916667
91.385,34.69833333,10.96333333
96.65083333,33.09916667,10.8475
86.12416667,32.8625,10.5025
86.77833333,34.17333333,10.64416667
85.89,33.25916667,10.64416667
85.6475,33.69083333,10.61666667
86.71333333,34.44083333,10.6875
86.72583333,34.25083333,10.68333333
86.26166667,34.71166667,10.6375
86.78583333,34.0375,10.7025
87.8975,32.42333333,10.97
86.7525,33.24,10.91416667
87.30833333,32.35916667,11.04583333
87.25166667,32.00833333,11.08333333
87.2575,31.52,11.13083333
86.99083333,30.67916667,11.17666667
86.155,30.43,11.11583333
85.9975,30.45916667,11.17083333
86.23916667,30.87833333,11.21833333
85.62916667,31.135,11.18583333
85.4225,29.09,11.1775
86.03083333,27.935,11.26833333
85.51583333,30.0225,11.20083333
84.85416667,29.56,11.1525
85.095,28.97583333,11.255
84.32666667,27.55916667,11.26416667
82.1725,31.76083333,11.11
78.96333333,32.06583333,10.98916667
78.2725,31.44416667,10.94416667
78.30333333,31.09916667,10.97416667
78.49833333,31.67166667,11.06
78.30166667,30.6875,11.16166667
78.27,30.94666667,11.2425
78.485,29.3375,11.3175
78.995,30.5725,11.43666667
79.26916667,28.09583333,11.5275
79.2025,30.95083333,11.64083333
79.81833333,31.205,11.81
79.47666667,31.68916667,11.985
79.4725,32.24,11.995
79.48666667,32.24916667,11.97916667
79.92833333,31.25833333,12.005
79.57,33.51083333,11.97916667
79.63166667,33.13666667,11.91416667
79.50666667,35.425,11.81666667
79.2775,36.31833333,11.7425
78.94416667,35.435,11.70916667
78.79083333,36.15666667,11.66166667
78.51416667,35.85916667,11.61083333
78.44416667,36.15083333,11.56666667
79.0425,35.82583333,11.5325
79.33,36.33333333,11.49
80.15333333,35.97666667,11.46666667
81.38916667,36.10333333,11.4375
88.9075,35.5975,11.48
86.9,35.70333333,11.2675
84.26,32.435,11.33416667
82.8975,31.98916667,11.32333333
86.42916667,32.30083333,11.47333333
86.83333333,31.00666667,11.53916667
84.34333333,31.22166667,11.46333333
84.49,31.1625,11.455
85.65416667,31.65916667,11.61333333
85.11333333,31.07083333,11.5625
86.60416667,30.87166667,11.6675
87.07,28.74833333,11.72083333
88.23333333,29.74916667,11.805
88.09,29.50083333,11.80666667
87.69333333,33.19583333,11.785
86.07583333,34.4975,11.61916667
87.005,34.72083333,11.7075
89.7025,37.42916667,11.95583333
88.6225,37.25083333,11.88083333
88.93416667,36.02916667,11.895
87.39083333,34.82333333,11.77916667
87.19916667,32.84916667,11.89416667
86.1725,31.64666667,11.8625
87.055,32.7075,12.02
85.945,31.84333333,12.04
86.38083333,30.345,12.16166667
86.23833333,29.77666667,12.2325
84.25583333,32.3575,12.10416667
84.93666667,33.67583333,12.09833333
83.95,33.65166667,12.01083333
84.11833333,31.92083333,12
83.72166667,34.99666667,11.88333333
82.64666667,34.4075,11.72166667
85.16916667,34.145,11.84
82.48666667,34.07583333,11.6
81.945,32.8475,11.495
82.07416667,33.09583333,11.4475
82.98833333,33.85333333,11.47833333
83.06916667,34.77083333,11.50666667
82.88583333,34.98583333,11.46583333
82.85333333,33.89416667,11.46166667
82.87333333,34.15916667,11.45833333
82.96916667,34.16333333,11.54916667
82.1225,32.46333333,11.5125
81.92333333,33.9,11.53
82.31333333,34.43666667,11.52916667
82.16416667,34.62416667,11.4775
82.00333333,34.845,11.40083333
83.1275,35.915,11.39583333
83.63166667,35.36166667,11.36916667
82.47333333,35.97583333,11.19083333
83.595,34.93583333,11.30916667
81.275,35.2375,11.105
83.37166667,34.96666667,11.21666667
82.92166667,35.8825,11.14083333
81.8925,36.02666667,10.96583333
88.3625,36.76083333,10.89083333
93.4775,33.6825,11.2075
86.91166667,35.00083333,11.08083333
83.55416667,34.62333333,11.02166667
83.685,35.15416667,11.11833333
84.26833333,32.7925,11.33416667
83.37333333,34.2125,11.23666667
84.65833333,33.91166667,11.32583333
83.34416667,33.98166667,11.14416667
84.58583333,34.29416667,11.30666667
84.06083333,33.78333333,11.355
83.76416667,32.35916667,11.41416667
81.53,33.71916667,11.30666667
82.13666667,32.785,11.42
80.66083333,33.55583333,11.31333333
82.73333333,33.74583333,11.47
81.975,34.05416667,11.43166667
80.87166667,34.18083333,11.33083333
80.6875,34.73416667,11.24583333
82.03666667,35.72083333,11.26333333
81.405,36.41416667,11.14916667
81.6175,36.15,11.06
81.24666667,36.07916667,11.0875
82.45583333,34.88333333,11.20416667
79.85,34.96083333,11.08
79.76666667,34.7375,11.15416667
80.27416667,34.35916667,11.25916667
80.1825,34.74666667,11.25083333
81.66416667,34.8225,11.34583333
81.19666667,35.3175,11.28083333
81.90416667,36.21416667,11.24583333
81.80083333,36.75666667,11.12833333
83.13583333,36.81083333,11.19666667
82.11,36.37916667,11.06833333
82.31583333,36.36583333,11.07666667
81.12333333,35.1775,10.96416667
80.94833333,34.88333333,10.955
82.37333333,34.23083333,11.0525
79.6725,34.25333333,10.9025
80.15083333,33.71333333,10.98083333
80,33.25666667,11.00416667
79.8625,32.83333333,11.04833333
78.6525,33.36666667,10.96083333
79.86,34.0925,11.01583333
80.86666667,34.87,11.02916667
81.98583333,34.25916667,11.1525
80.65,33.86083333,11.04333333
81.55583333,33.3975,11.12083333
80.8175,33.93416667,11.01416667
79.98,33.44166667,10.94083333
80.27916667,34.36083333,10.93833333
81.175,33.33333333,11.0625
78.6875,32.1225,10.99833333
80.09,32.57833333,11.12666667
78.05916667,32.32833333,11.02
78.98333333,33.09083333,11.06
79.92666667,32.9275,11.16083333
79.29583333,32.38583333,11.1025
78.5075,33.07916667,10.98416667
79.2125,33.29666667,11.02166667
79.82333333,33.27833333,11.06583333
79.18833333,33.2375,10.9975
79.66166667,33.345,10.9925
79.12083333,32.99083333,10.995
79.02333333,32.40166667,11.01583333
78.955,32.72916667,11.05
79.99,33.36583333,11.09916667
79.74416667,32.98083333,11.0725
79.99909091,33.215,11.07909091
80.42416667,32.60583333,11.09166667
78.53916667,32.66166667,10.93833333
79.03,33.02666667,10.91666667
80.53333333,33.10083333,11.0425
80.105,32.325,11.02416667
79.4575,32.24,11
79.1575,32.07916667,10.9725
79.10583333,33.14583333,10.91416667
78.9275,33.30333333,10.86583333
79.60333333,32.60083333,10.9725
78.57333333,33.09416667,10.85916667
79.63833333,32.725,10.9425
80.07166667,32.78333333,10.945
79.14333333,32.86833333,10.85416667
79.45833333,33.97666667,10.82833333
80.20416667,33.135,10.92166667
78.72333333,32.8175,10.8125
79.44666667,32.8525,10.86083333
78.81,32.4325,10.8875
79.16416667,32.3975,10.9125
77.7525,31.80333333,10.86083333
78.74,32.01083333,10.95083333
79.10583333,31.88083333,10.9725
78.8875,32.695,10.91666667
78.00333333,32.08166667,10.87916667
78.1675,31.99833333,10.92333333
77.8725,31.5,10.98
78.06166667,30.7,11.06083333
77.30416667,30.68833333,11.07166667
77.11166667,30.1675,11.0975
77.27416667,29.72166667,11.1475
77.6825,29.73416667,11.2075
78.78416667,31.40416667,11.33
78.58416667,28.1075,11.38166667
80.28916667,30.41,11.51166667
82.20333333,26.72416667,11.6375
84.28916667,24.9125,11.70833333
84.38666667,25.43583333,11.675
84.94833333,26.23083333,11.65583333
84.10833333,24.93833333,11.6075
84.7425,25.25,11.64333333
83.15583333,25.51,11.51416667
84.17416667,25.2525,11.56583333
84.30916667,25.16,11.585
83.655,24.63666667,11.47166667
84.51583333,25.77583333,11.4875
84.23416667,26.9525,11.40166667
84.03833333,26.57583333,11.39916667
83.74583333,26.0475,11.30083333
84.59333333,27.65916667,11.38333333
82.02583333,25.9675,11.14166667
83.89416667,27.44333333,11.2325
83.38833333,27.08333333,11.21416667
84.11166667,26.74916667,11.345
83.04,25.33666667,11.32416667
84.06583333,25.2425,11.47416667
82.495,24.99166667,11.42166667
82.22166667,24.51333333,11.49166667
80.93166667,25.01583333,11.46166667
80.67083333,27.395,11.47083333
80.1375,25.5675,11.51583333
80.71083333,27.04,11.525
78.7225,27.11416667,11.37583333
79.135,27.10916667,11.35583333
79.2775,27.70083333,11.34833333
80.1225,29.78916667,11.3375
80.76166667,28.28583333,11.2925
79.85833333,29.45,11.155
80.78416667,30.26583333,11.16166667
81.77666667,30.3225,11.21166667
80.84,29.49583333,11.15333333
80.3425,28.61583333,11.12666667
80.2525,28.79,11.13666667
80.18166667,28.74,11.12916667
80.0925,28.71416667,11.13666667
80.73416667,29.6725,11.18083333
80.91166667,28.875,11.20083333
81.78666667,30.34583333,11.21583333
80.66083333,29.67166667,11.1525
80.045,29.19416667,11.11333333
80.63666667,29.87166667,11.1475
80.47416667,29.92666667,11.1475
81.72916667,29.65416667,11.285
79.945,29.8325,11.145
81.37416667,30.40416667,11.21583333
80.33,29.43,11.12333333
80.52083333,29.4825,11.155
80.49416667,29.43583333,11.12083333
80.66083333,29.4825,11.07333333
78.99833333,28.845,10.84083333
78.12333333,29.45583333,10.66666667
81.08166667,28.745,10.6475
78.9125,27.21083333,10.6075
80.49583333,27.01,10.75583333
79.01,27.97833333,10.67666667
80.71583333,27.20416667,10.92416667
79.95416667,27.12083333,10.99416667
80.8275,26.73083333,11.15666667
80.40666667,26.48333333,11.25083333
81.44333333,28.94083333,11.41583333
81.30909091,27.64333333,11.45454545
80.18333333,28.31833333,11.33333333
81.09833333,29.76,11.35583333
80.29916667,28.67166667,11.31666667
79.96833333,28.18083333,11.29083333
80.1525,28.83666667,11.31583333
79.95,29.3925,11.25833333
79.86083333,29.03166667,11.21416667
80.42583333,29.43083333,11.21416667
79.115,28.845,11.12
79.88833333,30.02166667,11.065
79.83083333,30.5375,10.95666667
81.9625,30.6475,10.9525
79.34,30.1075,10.84666667
79.39916667,30.125,10.85083333
79.70416667,29.8975,10.89166667
79.61,30.14416667,10.87
79.41333333,30.21416667,10.78416667
80.69333333,30.825,10.86333333
83.8675,29.625,10.95
82.44666667,28.36,10.94083333
83.15166667,28.85583333,11.02916667
82.8475,29.575,10.97583333
84.23916667,29.515,11.13333333
83.40333333,30.75083333,10.95333333
83.40083333,31.45916667,10.91583333
84.12166667,31.01,11.015
82.29916667,30.1725,10.91083333
82.47666667,31.62833333,10.85833333
82.83416667,29.8925,11.00666667
81.56333333,30.11583333,10.91916667
82.2925,29.53666667,11.01416667
81.70416667,28.49416667,11.02083333
80.05083333,30.0975,10.94083333
78.60083333,29.65666667,10.94083333
78.0225,30.96,10.89833333
78.39,31.22,10.90333333
79.21083333,30.6925,10.95416667
78.54666667,30.7775,10.84833333
78.45166667,31.32416667,10.74833333
82.35416667,30.78916667,10.8425
78.61833333,31.20833333,10.59333333
88.87083333,31.34416667,10.56583333
88.415,31.21583333,10.51083333
88.11333333,31.68833333,10.44833333
81.4,29.91666667,10.46166667
77.65083333,30.38666667,10.425
78.1075,30.80916667,10.45583333
78.6425,30.94166667,10.4525
79.02916667,31.2575,10.46
79.0275,30.67416667,10.4825
78.81833333,30.725,10.39666667
79.185,30.39416667,10.38916667
79.99666667,28.9275,10.43416667
81.37,27.97583333,10.57916667
82.4425,29.61,10.72083333
83.08083333,29.30583333,10.92666667
83.18333333,28.41,11.04083333
83.4475,27.92333333,11.16916667
83.16166667,28.8175,11.16
82.24416667,28.855,11.17416667
83.59583333,28.79916667,11.37583333
81.91083333,27.47916667,11.37833333
83.13916667,27.645,11.565
83.18083333,27.29416667,11.66583333
83.1725,26.78583333,11.7475
83.24166667,26.36833333,11.74916667
81.68166667,27.69833333,11.59833333
80.28833333,27.14416667,11.3875
79.40166667,28.65166667,11.13333333
79.59916667,28.82333333,11.03916667
78.91166667,29.15333333,10.88333333
79.50333333,28.895,10.895
79.43666667,29.27333333,10.86916667
79.02333333,28.59166667,10.875
78.89583333,28.41833333,10.9
79.88916667,28.0725,11.03666667
79.87833333,27.90916667,11.055
80.03333333,28.40916667,11.085
80.02333333,28.0925,11.145
80.49166667,28.5775,11.11833333
82.845,29.6325,11.2525
82.09,29.35416667,11.16
80.96583333,29.01333333,11.04083333
81.875,29.2425,11.14166667
80.57083333,28.62333333,10.9875
80.93833333,29.69083333,10.96
81.18416667,29.67583333,10.98583333
80.61333333,29.3725,10.92083333
80.6475,29.58333333,10.92583333
80.1675,29.02333333,10.86083333
80.835,29.65166667,10.915
81.07083333,29.4825,10.95416667
80.53333333,29.4725,10.88916667
81.1325,29.23833333,10.98666667
80.0675,28.345,10.90333333
80.03909091,28.12666667,10.96272727
80.7625,28.37083333,11.0175
81.48333333,29.16333333,11.03833333
82.30333333,29.885,11.0375
81.55,30.40416667,10.96
81.8625,31.5825,10.92333333
82.18916667,32.34,10.87583333
81.72916667,32.235,10.78583333
81.4225,31.8425,10.74916667
81.61583333,31.97333333,10.78
81.95583333,31.81166667,10.72666667
87.77083333,31.46666667,10.7525
79.92833333,30.76583333,10.68083333
80.30166667,30.58166667,10.745
79.73333333,30.04416667,10.74833333
79.87583333,29.51833333,10.83416667
79.86833333,28.615,10.89333333
80.58916667,28.80666667,11.005
79.7175,28.22916667,10.99
81.20083333,28.76916667,11.1125
80.44583333,28.31583333,11.08166667
80.195,28.01666667,11.06166667
79.795,27.6275,11.085
81.15583333,27.95666667,11.195
80.10083333,27.96666667,11.13583333
79.30166667,27.19333333,11.1175
81.28166667,26.87833333,11.27916667
78.99166667,27.10333333,11.15416667
80.47166667,28.34833333,11.18416667
79.415,27.91166667,11.10583333
80.06166667,27.97583333,11.14416667
79.73166667,27.26166667,11.17083333
79.04,26.55166667,11.1675
79.6025,27.3275,11.21583333
79.97166667,26.35833333,11.25333333
80.64666667,28.28916667,11.27666667
80.11083333,27.02416667,11.26916667
81.15833333,29.195,11.29333333
80.7225,27.3625,11.28833333
81.07666667,28.1425,11.26
81.28166667,28.54416667,11.25083333
80.96166667,28.70416667,11.18083333
81.35416667,30.0975,11.09666667
81.5875,31.21416667,10.9725
82.01833333,31.89083333,10.9025
89.70416667,32.3775,10.78583333
94.63666667,33.1825,10.72333333
96.075,34.74166667,10.6575
89.4575,34.65583333,10.31916667
79.615,37.26,9.736666667
86.465,34.53416667,9.114166667
87.04083333,32.4925,9.163333333
86.51666667,31.53666667,9.320833333
82.9475,34.8025,10.14833333
84.14583333,35.6875,10.3375
85.9075,34.84166667,10.575
85.28916667,34.42333333,10.60916667
85.75416667,33.57083333,10.8775
85,31.68416667,10.9975
85.53166667,32.15833333,11.06166667
83.13416667,31.06083333,11.00916667
84.355,31.2575,11.03083333
82.8475,31.17166667,10.93833333
83.405,31.59083333,10.94083333
83.12833333,30.23333333,10.97916667
82.05416667,30.05833333,10.9425
82.18583333,30.78333333,10.96083333
83.37666667,30.6325,11.00833333
83.30833333,31.8175,10.92916667
83.84916667,31.9575,10.91083333
82.06666667,33.90166667,10.75
81.2625,34.0225,10.67916667
81.60833333,34.11583333,10.6325
81.79666667,34.42916667,10.57583333
82.45666667,34.62333333,10.52083333
82.2425,34.15666667,10.52416667
83.10916667,34.06333333,10.4675
81.90916667,31.40833333,10.505
83.42333333,32.24083333,10.62916667
81.93833333,31.85,10.63666667
82.475,32.08083333,10.64
83.17916667,31.70583333,10.72583333
82.18416667,32.0525,10.62666667
82.50083333,33.51,10.6075
83.55083333,31.84083333,10.75166667
84.085,32.96,10.66666667
89.44833333,33.3125,10.48083333
92.44,32.73333333,10.2175
92.19416667,33.24583333,10.04833333
84.55166667,34.17,9.593333333
87.12416667,35.3175,9.555
76.67833333,34.81333333,9.516666667
75.89916667,35.2325,9.5775
76.67166667,34.15583333,9.594166667
75.9525,33.10083333,9.605833333
76.81666667,36.3025,9.555833333
77.91,35.28083333,9.6575
77.11166667,36.34333333,9.645833333
78.31666667,37.67833333,9.640833333
78.12583333,37.65916667,9.591666667
77.55916667,37.575,9.57
77.72916667,37.12833333,9.5875
78.385,36.09916667,9.708333333
77.26833333,35.96333333,9.750833333
76.64666667,35.95583333,9.759166667
78.14166667,35.69583333,9.883333333
81.18333333,32.81166667,10.31416667
86.59083333,32.34,11.15416667
86.03166667,31.63666667,11.22583333
85.91333333,31.2275,11.2325
84.36916667,30.6425,11.08833333
85.60333333,31.505,11.2
85.72916667,30.59416667,11.29583333
84.68666667,32.84916667,11.12666667
89.80666667,33.13166667,11.055
84.85916667,33.62833333,10.9475
95.23666667,33.90916667,11.02166667
93.81666667,31.74333333,10.98666667
85.45,30.8925,10.99
85.7,30.83,11.14
85.2025,30.64583333,11.11166667
85.76,29.35083333,11.32083333
85.70833333,30.475,11.35166667
84.05166667,29.0375,11.28833333
83.57166667,29.40833333,11.2175
84.64666667,29.15916667,11.37833333
83.97833333,27.135,11.44666667
81.79666667,25.82833333,11.4325
82.4925,25.04,11.57833333
80.815,25.36833333,11.6125
81.00916667,24.85583333,11.7225
81.23416667,22.93666667,11.78916667
81.5425,25.00583333,11.82
81.5275,25.13916667,11.78083333
81.18,24.31416667,11.69416667
80.97,25.64833333,11.605
80.97916667,25.74666667,11.60833333
80.40833333,25.04,11.55083333
80.385,25.63916667,11.49833333
80.95083333,26.05083333,11.55333333
79.96916667,24.335,11.50166667
79.69666667,24.75416667,11.48166667
79.82916667,24.6825,11.48083333
79.91916667,25.39,11.46166667
80.93,26.63083333,11.46166667
80.0375,27.02416667,11.29666667
81.1575,28.4825,11.27083333
82.00583333,27.90166667,11.34166667
80.86916667,28.31416667,11.17
81.825,29.14416667,11.1475
82.04583333,28.8975,11.18833333
80.97583333,27.99916667,11.085
81.11916667,28.21416667,11.09833333
80.6175,27.83833333,11.025
80.82333333,28.13833333,11.04416667
81.15666667,29.075,11.04
81.74583333,29.595,11.0875
81.40333333,29.555,10.97916667
81.1475,29.47083333,10.97
81.16583333,29.22083333,10.91666667
81.47583333,30.50166667,10.86916667
81.50416667,29.66083333,10.90083333
81.1575,30.1375,10.89833333
81.34083333,30.73166667,10.89833333
81.48416667,30.65,10.90416667
81.64083333,30.905,10.89083333
81.71083333,30.4325,10.93166667
81.71,29.49666667,10.99833333
81.64583333,29.7775,11.0425
81.34083333,29.40916667,11.03416667
81.51083333,29.70333333,11.01666667
81.51333333,30.53416667,10.98666667
81.55416667,31.50583333,10.96333333
81.5725,31.76333333,10.94333333
82.37916667,31.81916667,10.96583333
82.435,32.09416667,10.91583333
81.95416667,32.62833333,10.79583333
86.71166667,31.78166667,10.95
81.33583333,29.24666667,10.94666667
81.985,31.97583333,10.93583333
83.21416667,29.61583333,11.10083333
81.56416667,30.83416667,10.94666667
82.27,31.08166667,10.9275
82.8075,31.12166667,10.97833333
81.16583333,29.95,10.92583333
78.51416667,30.13666667,10.66416667
79.7,30.8575,10.59916667
80.07333333,29.39666667,10.54583333
80.0975,29.9175,10.5
78.89583333,29.47833333,10.41166667
